time,open,high,low,close,plot 1,plot 2,plot 3,plot 4,plot 5,plot 6,plot 7,plot 8,plot 9 to down,plot 9 to up,perfected buy setup,perfected sell setup,Support line,Resistance line,Plot 13 to down,Plot 13 to up,Plot 13 to up,Plot 13 to down,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,SMA 1,SMA 2,SMA 3,SMA 4,SMA 5,SMA 6,Resistance Line,Support Line,Chars,Chars,Buy Setup 2,Buy Setup 3,Buy Setup 4,Buy Setup 5,Buy Setup 6,Buy Setup 7,Buy Setup 8,Buy Setup 9,Buy Setup 9,Sell Setup 2,Sell Setup 3,Sell Setup 4,Sell Setup 5,Sell Setup 6,Sell Setup 7,Sell Setup 8,Sell Setup 9,Sell Setup 9,Buy Countdown 1,Buy Countdown 2,Buy Countdown 3,Buy Countdown 4,Buy Countdown 5,Buy Countdown 6,Buy Countdown 7,Buy Countdown 8,Buy Countdown 9,Buy Countdown 10,Buy Countdown 11,Buy Countdown 12,Buy Countdown 13,Combo Buy Countdown 13,Combo Buy Countdown 13,Aggressive 13 Buy,Sell Countdown 1,Sell Countdown 2,Sell Countdown 3,Sell Countdown 4,Sell Countdown 5,Sell Countdown 6,Sell Countdown 7,Sell Countdown 8,Sell Countdown 9,Sell Countdown 10,Sell Countdown 11,Sell Countdown 12,Sell Countdown 13,Combo Sell Countdown 13,Combo Sell Countdown 13,Aggressive 13 Sell,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Completed Buy Setups,Completed Buy Setups - Perfect,Buy Setup Resistance Levels,Buy Setup Stop Levels,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Completed Sell Setups,Completed Sell Setups - Perfect,Sell Setup Support Levels,Sell Setup Stop Levels,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Completed Buy Countdowns,Buy Countdown Target Levels,Buy Countdown Stop Levels,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Completed Sell Countdowns,Sell Countdown Stop Levels,Sell Countdown Target Levels,Historical R,Historical P ,Historical S,TD Setup 1,TD Setup 2,TD Setup 3,TD Setup 4,TD Setup 5,TD Setup 6,TD Setup 7,TD Setup 8,TD Setup 9,TDST Support,TDST Resistance,Recycled,CD 1,CD 2,CD 3,CD 4,CD 5,CD 6,CD 7,CD 8,CD 9,CD 10,CD 11,CD 12,CD Completed,CD Deffered,Aggressive CD Completed,Risk Management (Stop Loss),Combo CD Completed,Plot,Plot,pos_ghist,neg_ghist,ghist
2022-09-12T17:41:00+09:00,22276.2,22276.2,22249,22251.3,0,0,0,0,0,1,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22223.587500000052,22203.880000000067,22205.332000000126,22097.139000000097,22035.168750000128,22035.168750000128,22251.3,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,0,0,0,1,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,14.451698026827216,7.041979247743105,14.819437558168223,0,14.819437558168223
2022-09-12T17:42:00+09:00,22251.3,22261.6,22241.7,22248.6,0,0,0,0,0,0,1,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22232.237500000054,22202.96000000007,22206.928000000124,22101.205000000096,22038.943750000126,22038.943750000126,22248.6,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,15.385880258916586,8.7107594499778,13.350241617877572,0,13.350241617877572
2022-09-12T17:43:00+09:00,22248.6,22256,22243.6,22247.2,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22239.73750000005,22202.64000000007,22207.634000000126,22105.228000000097,22042.71250000013,22042.71250000013,22247.2,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,1,0,0,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,15.830770836659212,10.134761727314082,11.39201821869026,0,11.39201821869026
2022-09-12T17:44:00+09:00,22247.2,22265,22219.8,22265,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22245.637500000048,22203.97000000007,22209.196000000127,22109.5060000001,22046.535937500128,22046.535937500128,22265,22054.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,17.418867205698916,11.591582822991048,11.654568765415735,0,11.654568765415735
2022-09-12T17:45:00+09:00,22265,22328.3,22255.4,22289.1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22255.85000000005,22207.16000000007,22211.39800000013,22114.053000000094,22050.417187500127,22050.417187500127,22289.1,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,1,0,0,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,20.387103765991924,13.350687011591223,14.072833508801402,0,14.072833508801402
2022-09-12T17:46:00+09:00,22289.1,22304,22256,22258,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22260.97500000005,22210.086666666735,22212.486000000128,22118.223000000096,22053.945312500127,22053.945312500127,22258,22054.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,19.99940188285109,14.680429985843196,10.637943794015786,0,10.637943794015786
2022-09-12T17:47:00+09:00,22258,22265.4,22239.6,22263.3,0,0,1,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22262.33750000005,22212.886666666735,22213.47200000013,22122.378000000095,22057.59609375013,22057.59609375013,22263.3,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,1,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,19.890525457220065,15.722449080118569,8.336152754202992,0,8.336152754202992
2022-09-12T17:48:00+09:00,22263.3,22274.9,22248.7,22254.7,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22259.65000000005,22215.883333333404,22214.370000000126,22126.343000000095,22061.17812500013,22061.17812500013,22254.7,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,1,0,0,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,18.89251087352386,16.356461438799627,5.072098869448467,0,5.072098869448467
2022-09-12T17:49:00+09:00,22254.7,22268.9,22253.8,22265.25,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22261.393750000047,22219.771666666737,22215.713000000127,22130.5835000001,22064.82773437513,22064.82773437513,22265.25,22054.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,18.736886788025004,16.832546508644704,3.8086805587605994,0,3.8086805587605994
2022-09-12T17:50:00+09:00,22265.25,22265.7,22239.8,22241.2,0,0,1,0,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22260.468750000047,22222.778333333405,22216.195000000127,22134.5055000001,22068.17617187513,22068.17617187513,22241.2,22054.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,1,0,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,16.48291479182808,16.76262016528138,0,-0.5594107469066003,-0.5594107469066003
2022-09-12T17:51:00+09:00,22241.2,22245.6,22224.8,22245,0,0,0,1,0,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22260.19375000005,22224.91166666674,22216.303000000127,22138.420500000102,22071.54492187513,22071.54492187513,22245,22054.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,0,1,0,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,14.832276734501647,16.376551479125432,0,-3.088549489247569,-3.088549489247569
2022-09-12T17:52:00+09:00,22245,22250,22219.3,22219.8,0,0,0,0,1,0,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22254.543750000048,22225.131666666737,22216.73100000013,22141.9795000001,22074.658984375128,22074.658984375128,22219.8,22054.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,0,0,1,0,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,11.359756584355637,15.373192500171474,0,-8.026871831631674,-8.026871831631674
2022-09-12T17:53:00+09:00,22219.8,22235.5,22216.6,22226.6,0,0,0,0,0,1,0,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22246.731250000048,22224.27500000007,22217.44300000013,22145.1995000001,22077.87929687513,22077.87929687513,22226.6,22054.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,0,0,0,1,0,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,9.052115366041107,14.1089770733454,0,-10.113723414608586,-10.113723414608586
2022-09-12T17:54:00+09:00,22226.6,22242.6,22225.35,22229.4,0,0,0,0,0,0,1,0,0,0,NaN,NaN,NaN,22054.9,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22243.156250000047,22224.888333333405,22218.491000000133,22148.315500000095,22081.013671875127,22081.013671875127,22229.4,22054.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22054.9,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22056.6,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,22036.7,21778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,7.36433816803401,12.760049292283123,0,-10.791422248498225,-10.791422248498225
