time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,quick,fast,middle,slow,Shapes,Shapes,Shapes,Shapes,SELLING,BUYING,SPAvg,BPAvg,VPO1,VPO2,VPH,BBP,Plot,Nivel 0&quot;,Nivel 2,Nivel -2&quot;,Bull Trend&quot;,Bear Trend&quot;,Trend,Bull Trend Hist,Bull Trend Hist,Trend,BBPower,Bull,Bear
2022-09-12T16:20:00+09:00,12617.4,12623,12615.5,12620.3,NaN,NaN,NaN,12628.371431878193,NaN,NaN,12619.05,12624.740000000042,12628.983333333284,12630.712499999989,12628.01458333331,0,0,0,0,-162.2647058823851,450.7352941176149,379.0209050259999,314.5994833378456,NaN,NaN,NaN,-0.7166666666667273,0,0,2,-2,4.787625515727002,-2.4601400634972417,2.32748545222976,0,0,NaN,-16.680292244112934,-4.590146122056467,-12.090146122056467
2022-09-12T16:21:00+09:00,12621.9,12628.2,12618.5,12623.1,NaN,NaN,NaN,12628.371431878193,NaN,NaN,12622.925,12623.980000000043,12628.124999999949,12630.383333333322,12628.633333333311,0,0,0,0,-222.95270270270214,424.04729729729786,332.1240689764877,349.13980166138924,NaN,NaN,NaN,-0.410000000000097,0,0,2,-2,4.583748600665164,-2.0527729102215346,2.530975690443629,0,0,NaN,-7.197393352096697,1.2513033239520155,-8.448696676048712
2022-09-12T16:22:00+09:00,12621.5,12635.3,12620.9,12635.3,12617.387083597956,12617.387083597956,12617.387083597956,NaN,NaN,NaN,12628.25,12625.260000000042,12628.408333333282,12630.316666666657,12629.468749999976,0,0,0,0,-89.32530120484685,584.6746987951532,259.70016802119943,416.6586055257161,NaN,NaN,NaN,0.1733333333331757,0,0,2,-2,4.8054141438256135,-0.5544708627492673,4.250943281076347,0,1.4455291372507326,NaN,-0.08348001608283084,7.158259991958403,-7.2417400080412335
2022-09-12T16:23:00+09:00,12635.2,12642.4,12632.5,12642,12626.701666878367,NaN,NaN,NaN,NaN,NaN,12638.025,12627.640000000041,12629.22499999995,12630.583333333321,12630.270833333308,0,0,0,0,-183.43307086610983,648.5669291338902,222.52741849360496,491.51538739384137,NaN,NaN,NaN,0.3399999999998424,0,0,2,-2,5.2194139654158285,-0.04093658012087123,5.178477385294957,0,1.9590634198791288,NaN,14.657017129071392,12.278508564535514,2.3785085645358777
2022-09-12T16:24:00+09:00,12640.9,12648.4,12640.7,12646.4,12634.257333502692,NaN,NaN,NaN,NaN,NaN,12644.1,12633.420000000042,12630.316666666615,12631.07499999999,12630.979166666642,0,0,0,0,-159.58762886599735,614.4123711340026,197.49928370480444,540.953828795913,NaN,NaN,NaN,0.5899999999997817,0,0,2,-2,5.525293179845762,-0.21374441701531446,5.311548762830447,0,1.7862555829846856,NaN,24.206014682060413,15.953007341029661,8.253007341030752
2022-09-12T16:25:00+09:00,12646.2,12652,12644.3,12649.4,12638.221866802154,NaN,NaN,NaN,NaN,NaN,12647.975,12639.240000000042,12631.991666666616,12631.979166666655,12631.62083333331,0,0,0,0,-179.47572815534588,531.5242718446541,186.73636112023968,550.9560499086161,NaN,NaN,NaN,0.8833333333331514,0,0,2,-2,5.417936980506062,-0.2880702689022053,5.1298667116038565,0,1.7119297310977948,NaN,26.56229829890799,17.13114914945436,9.431149149453631
2022-09-12T16:26:00+09:00,12649.4,12652,12647.7,12651.1,12640.961493441724,NaN,NaN,NaN,NaN,NaN,12650.050000000001,12644.840000000042,12633.574999999946,12632.62083333332,12632.110416666641,0,0,0,0,-205.13333333326383,518.8666666667363,188.64487352735452,545.434259376322,NaN,NaN,NaN,0.8499999999998181,0,0,2,-2,5.667993792848067,-0.11137979068910647,5.556614002158961,0,1.8886202093108935,NaN,25.324827113352512,14.812413556675892,10.51241355667662
2022-09-12T16:27:00+09:00,12651.2,12652.6,12647.3,12649,12641.673194753379,NaN,NaN,NaN,NaN,NaN,12650.025000000001,12647.580000000042,12634.999999999947,12633.337499999987,12632.606249999975,0,0,0,0,535.2999999999711,-171.70000000002887,275.7857832472874,450.62024689917513,NaN,NaN,NaN,0.7766666666664606,0,0,2,-2,4.452200928014056,-0.4784454728612603,3.973755455152796,0,1.5215545271387396,NaN,22.149851811444023,13.724925905722557,8.424925905721466
2022-09-12T16:28:00+09:00,12649,12651.4,12644.7,12648.3,12641.673194753379,NaN,NaN,NaN,NaN,NaN,12648.350000000002,12648.840000000042,12636.783333333282,12634.04583333332,12633.08958333331,0,0,0,0,488.51456310683733,-262.48543689316267,350.75320564215804,379.88304127838535,NaN,NaN,NaN,0.45333333333310294,0,0,2,-2,4.456827707125208,-0.5842792420927952,3.8725484650324127,0,1.4157207579072049,NaN,15.657015838381994,11.178507919190452,4.478507919191543
2022-09-12T16:29:00+09:00,12648,12648.1,12641,12645.3,12641.673194753379,NaN,NaN,NaN,NaN,NaN,12645.599999999999,12648.620000000043,12638.149999999949,12634.695833333319,12633.491666666645,0,0,0,0,448.42105263161625,-271.57894736838375,393.91202298824027,335.12271639568746,NaN,NaN,NaN,0.4233333333330544,0,0,2,-2,4.0557484234113215,-0.9935222647955636,3.0622261586157578,0,1.0064777352044363,NaN,7.206013575754696,7.15300678787753,0.05300678787716606
2022-09-12T16:30:00+09:00,12644.1,12648.5,12642.5,12647.4,12641.673194753379,NaN,NaN,NaN,NaN,NaN,12645.625,12648.220000000041,12639.591666666614,12635.366666666652,12633.895833333308,0,0,0,0,-257.7272727272271,552.272727272773,370.6555397595075,378.2201378942844,NaN,NaN,NaN,0.4633333333330787,0,0,2,-2,4.506874069767417,-0.7346628577678405,3.772211211999576,0,1.2653371422321595,NaN,7.262297350647714,6.631148675323857,0.6311486753238569
2022-09-12T16:31:00+09:00,12647.3,12651.4,12645.3,12648.5,12641.673194753379,NaN,NaN,NaN,NaN,NaN,12648.125,12647.70000000004,12642.174999999947,12636.087499999987,12634.25833333331,0,0,0,0,-214.92222222219524,452.0777777778048,325.9080895679963,407.4589032398137,NaN,NaN,NaN,0.8533333333331029,0,0,2,-2,4.794796304090952,-0.5957171165689288,4.199079187522024,0,1.4042828834310712,NaN,11.067683443410715,8.58384172170554,2.4838417217051756
2022-09-12T16:32:00+09:00,12649.9,12651.5,12645.5,12647.4,12641.673194753379,NaN,NaN,NaN,NaN,NaN,12648.575,12647.380000000043,12644.433333333278,12636.70833333332,12634.668749999975,0,0,0,0,395.3333333333333,-197.66666666666666,332.0775379614527,362.3205354329093,NaN,NaN,NaN,0.4333333333330908,0,0,2,-2,4.7569560511129,-0.7754285725953237,3.9815274785175765,0,1.2245714274046762,NaN,10.058014380068926,8.029007190034463,2.029007190034463
2022-09-12T16:33:00+09:00,12645.6,12650.7,12644.7,12649.5,12641.673194753379,NaN,NaN,NaN,NaN,NaN,12647.625,12647.620000000043,12646.633333333279,12637.379166666651,12635.12708333331,0,0,0,0,-217.8620689654565,484.1379310345435,305.0660328108178,381.49029238159176,NaN,NaN,NaN,0.729999999999806,0,0,2,-2,5.179156757299472,-0.47221723375383085,4.706939523545641,0,1.5277827662461692,NaN,6.735440897202352,6.367720448601176,0.36772044860117603
2022-09-12T16:34:00+09:00,12649.6,12653.6,12647.7,12653.1,12643.574997796346,NaN,NaN,NaN,NaN,NaN,12651,12649.180000000042,12648.116666666612,12638.262499999984,12635.579166666641,0,0,0,0,-111.32051282050189,345.67948717949815,249.87677652558006,377.330030318239,NaN,NaN,NaN,0.8933333333331878,0,0,2,-2,5.845934574921674,-0.07773849168778746,5.768196083233886,0,1.9222615083122125,NaN,10.13037791188799,8.015188955943813,2.115188955944177
2022-09-12T16:35:00+09:00,12653.2,12654.9,12649.1,12651.9,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12652.275,12650.080000000042,12648.941666666615,12639.08333333332,12635.947916666642,0,0,0,0,334.5116279069914,-161.48837209300862,257.23817529962344,322.32955024609316,NaN,NaN,NaN,0.9733333333331757,0,0,2,-2,5.772778232846888,-0.47577842578408897,5.296999807062799,0,1.524221574215911,NaN,11.026038210187835,8.413019105093554,2.6130191050942813
2022-09-12T16:36:00+09:00,12651.6,12652,12645.5,12646.8,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12648.974999999999,12649.74000000004,12648.974999999948,12639.64583333332,12636.179166666641,0,0,0,0,356.66666666669994,-71.33333333330006,283.9356478349034,245.83037599985846,NaN,NaN,NaN,0.6599999999998545,0,0,2,-2,4.9335119278487705,-1.2767235340440182,3.656788393804752,0,0.7232764659559818,NaN,4.436604180162249,5.468302090081124,-1.0316979099188757
2022-09-12T16:37:00+09:00,12646.8,12648.9,12643.1,12646.2,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12646.25,12649.50000000004,12648.708333333283,12640.349999999984,12636.397916666641,0,0,0,0,383.19101123592264,-204.80898876407736,315.4238568189782,216.4502356293545,NaN,NaN,NaN,0.6366666666665576,0,0,2,-2,4.923428707958496,-1.395238754372395,3.528189953586101,0,0.604761245627605,NaN,-0.9686249884325662,2.415687505783353,-3.3843124942159193
2022-09-12T16:38:00+09:00,12646.2,12650.8,12643.1,12645.7,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12646.45,12648.74000000004,12648.25833333328,12640.91666666665,12636.520833333308,0,0,0,0,336.17073170733903,-200.82926829266097,328.48262778708715,205.19995870255514,NaN,NaN,NaN,0.39333333333324844,0,0,2,-2,4.625946609793735,-1.4092287685462348,3.2167178412475006,0,0.5907712314537652,NaN,1.1554642956270982,4.427732147813003,-3.272267852185905
2022-09-12T16:39:00+09:00,12645.7,12648.4,12643.7,12647.2,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12646.25,12647.56000000004,12648.108333333279,12641.554166666652,12636.760416666642,0,0,0,0,-120.59701492539277,283.4029850746072,279.7759173136908,221.93814606386832,NaN,NaN,NaN,0.5766666666665817,0,0,2,-2,5.143836901743812,-1.2494493420637485,3.894387559680064,0,0.7505506579362515,NaN,-0.8810306037466944,1.909484698126107,-2.7905153018728015
2022-09-12T16:40:00+09:00,12647.1,12650.7,12643.7,12649.4,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12647.725,12647.06000000004,12648.199999999946,12642.491666666652,12637.143749999976,0,0,0,0,-128.33333333333331,256.66666666666663,229.73859370025232,234.8048230548962,NaN,NaN,NaN,0.7999999999998787,0,0,2,-2,5.35530483103844,-0.8688547660976913,4.486450064940749,0,1.1311452339023087,NaN,0.5876880539326521,3.793844026966326,-3.206155973033674
2022-09-12T16:41:00+09:00,12649.5,12654.3,12646.7,12652.5,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12650.75,12648.200000000039,12648.799999999947,12643.474999999984,12637.560416666645,1,0,0,0,-118.1923076923018,320.80769230769823,189.34269129490508,259.5222096158536,NaN,NaN,NaN,0.9166666666664848,0,0,2,-2,5.619566726806999,-0.36451243633337177,5.255054290473628,0,1.6354875636666282,NaN,5.589446903370117,6.594723451684331,-1.0052765483142139
2022-09-12T16:42:00+09:00,12651.8,12655.1,12647.9,12654.9,12645.063998237076,NaN,NaN,NaN,NaN,NaN,12652.425000000001,12649.940000000039,12649.424999999947,12644.508333333319,12638.064583333313,0,0,0,0,-212.8474576271158,333.1525423728842,185.11990727662095,284.10913944535065,NaN,NaN,NaN,0.8966666666665333,0,0,2,-2,5.874188015238813,-0.029818213275432676,5.8443698019633805,0,1.9701817867245672,NaN,5.533811631459685,6.366905815730206,-0.8330941842705215
2022-09-12T16:43:00+09:00,12654.6,12654.9,12649.6,12652.6,12645.181567202471,NaN,NaN,NaN,NaN,NaN,12652.925,12651.32000000004,12649.766666666614,12645.970833333318,12638.564583333313,0,0,0,0,382.49397590359547,-216.50602409640453,233.40772842879355,273.3550930654884,NaN,NaN,NaN,0.9799999999999273,0,0,2,-2,5.773557048496732,-0.389053709467431,5.384503339029301,0,1.6109462905325689,NaN,5.928981398392352,5.614490699195812,0.31449069919653994
2022-09-12T16:44:00+09:00,12653.1,12655.1,12650.9,12654.1,12646.421253761977,NaN,NaN,NaN,NaN,NaN,12653.3,12652.700000000039,12650.324999999946,12647.379166666651,12639.045833333314,0,0,0,0,-126.50000000001307,241.49999999998693,218.75275160964156,262.70280820414746,NaN,NaN,NaN,0.9566666666665696,0,0,2,-2,6.454117314115561,-0.16720511176465028,6.286912202350911,0,1.8327948882353498,NaN,6.053412627192301,5.1267063135965145,0.9267063135957869
2022-09-12T16:45:00+09:00,12653.9,12655.4,12645.7,12647.8,12646.421253761977,NaN,NaN,NaN,NaN,NaN,12650.7,12652.38000000004,12650.183333333278,12648.408333333318,12639.395833333312,0,1,0,0,560.6271186441257,-121.3728813558743,300.5575991634746,224.70725527674392,NaN,NaN,NaN,0.6833333333332121,0,0,2,-2,4.803300588877019,-1.130188373853496,3.673112215023523,0,0.8698116261465041,NaN,1.7743536804500764,5.7371768402244925,-3.962823159774416
2022-09-12T16:46:00+09:00,12648.1,12653.4,12645.1,12652.5,12646.421253761977,NaN,NaN,NaN,NaN,NaN,12649.775,12652.38000000004,12650.133333333279,12649.124999999985,12639.720833333311,0,0,0,0,-162.21238938054142,448.7876106194586,286.4225086061996,271.2284558805717,NaN,NaN,NaN,1.0666666666665454,0,0,2,-2,5.2559549375717,-0.41195322483664915,4.844001712735051,0,1.588046775163351,NaN,-1.6362682739018055,3.3318658630487334,-4.968134136950539
2022-09-12T16:47:00+09:00,12652.6,12661.8,12650.9,12658.4,12647.757121926132,NaN,NaN,NaN,NaN,NaN,12655.925000000001,12653.080000000038,12650.674999999947,12649.80833333332,12640.195833333311,0,0,0,0,-189.25874125873062,606.7412587412693,258.5977941300136,366.7369567467031,NaN,NaN,NaN,1.239999999999903,0,0,2,-2,5.491757196405692,-0.43524416008805394,5.0565130363176385,0,1.5647558399119461,NaN,10.183198622367854,10.541599311183745,-0.35840068881589104
2022-09-12T16:48:00+09:00,12658.3,12659.9,12656.1,12659.8,12650.289697540906,NaN,NaN,NaN,NaN,NaN,12658.524999999998,12654.520000000039,12651.75833333328,12650.366666666652,12640.720833333311,0,0,0,0,-204.36065573768903,337.639344262311,238.08233091288596,383.3396788421379,NaN,NaN,NaN,1.2099999999999151,0,0,2,-2,6.320115230048349,-0.2853325160292755,6.034782714019073,0,1.7146674839707245,NaN,11.042741676315927,7.4213708381576,3.6213708381583274
2022-09-12T16:49:00+09:00,12659.9,12664.6,12658.9,12661,12654.327758032725,NaN,NaN,NaN,NaN,NaN,12661.1,12655.90000000004,12652.991666666612,12650.849999999986,12641.414583333311,0,0,0,0,-194.32258064515813,307.6774193548419,222.0135275416721,368.5747944941726,NaN,NaN,NaN,1.7133333333332605,0,0,2,-2,6.743245534256402,-0.5335315147983626,6.209714019458039,0,1.4664684852016374,NaN,16.10806429398508,10.904032146992904,5.204032146992176
2022-09-12T16:50:00+09:00,12659.7,12665.3,12658.6,12662.6,12654.538206426181,NaN,NaN,NaN,NaN,NaN,12661.55,12658.860000000039,12654.399999999945,12651.329166666654,12641.974999999979,1,0,0,0,-180.95744680847952,449.0425531915205,207.73230651557049,385.00051308151825,NaN,NaN,NaN,1.6866666666666181,0,0,2,-2,6.990210869202268,-0.4007127249859522,6.589498144216315,0,1.5992872750140479,NaN,13.96405510913064,10.332027554564775,3.632027554565866
2022-09-12T16:51:00+09:00,12663.4,12664,12655.7,12656.9,12654.538206426181,NaN,NaN,NaN,NaN,NaN,12660.000000000002,12659.74000000004,12655.20833333328,12651.658333333318,12642.497916666647,0,0,0,0,442.38144329898006,-74.61855670101993,262.82428545489745,311.5114536332301,NaN,NaN,NaN,1.3033333333332848,0,0,2,-2,5.872011154451693,-1.1914225530771139,4.680588601374579,0,0.8085774469228861,NaN,9.212047236400394,8.756023618199833,0.45602361820056103
2022-09-12T16:52:00+09:00,12655.7,12657.6,12650.9,12655,12654.538206426181,NaN,NaN,NaN,NaN,NaN,12654.800000000001,12659.060000000038,12655.674999999947,12651.937499999985,12642.991666666647,0,0,0,0,388.9722222222251,-238.02777777777484,308.13426438156114,274.76826980729425,NaN,NaN,NaN,0.8099999999999757,0,0,2,-2,5.658769391287725,-1.4755778412723912,4.183191550015334,0,0.5244221587276088,NaN,-1.9182452259447018,2.390877387028013,-4.309122612972715
2022-09-12T16:53:00+09:00,12655.2,12657.4,12648.5,12650,NaN,NaN,NaN,12661.050678309797,12661.050678309797,12661.050678309797,12652.775,12657.100000000039,12655.466666666614,12652.133333333319,12643.414583333311,0,1,0,0,405.61946902655825,-109.3805309734418,343.83306027447634,224.23553914234716,NaN,NaN,NaN,0.35666666666663027,0,0,2,-2,4.684792871494312,-2.077603795184335,2.607189076309977,0,0,NaN,-3.0299244793804974,2.9350377603095694,-5.964962239690067
2022-09-12T16:54:00+09:00,12650.1,12652,12643.7,12645.4,NaN,NaN,NaN,12656.156542647837,NaN,NaN,12647.800000000001,12653.98000000004,12654.67499999995,12652.049999999988,12643.708333333314,0,0,0,0,437.5631067961091,-105.43689320389093,376.1902708781133,181.90269499149633,NaN,NaN,NaN,-0.04333333333330908,0,0,2,-2,3.959529420891626,-2.635272089489728,1.3242573314018977,0,0,NaN,-10.639935268038244,-1.1699676340194856,-9.469967634018758
2022-09-12T16:55:00+09:00,12644.6,12648.8,12642.1,12647.1,NaN,NaN,NaN,12653.56923411827,NaN,NaN,12645.65,12650.88000000004,12654.216666666614,12651.991666666654,12644.039583333315,0,0,0,0,-208.55999999999193,423.440000000008,342.37200580949224,231.70381020591157,NaN,NaN,NaN,-0.1,0,0,2,-2,4.281191981123874,-2.465749811912941,1.8154421692109333,0,0,NaN,-13.705658801178288,-3.5028294005896896,-10.202829400588598
2022-09-12T16:56:00+09:00,12646.5,12649.8,12644.5,12647,NaN,NaN,NaN,12653.56923411827,NaN,NaN,12646.95,12648.90000000004,12653.624999999949,12651.974999999986,12644.341666666647,0,0,0,0,-189.77777777776257,359.22222222223746,295.76888253440455,276.0336920135968,NaN,NaN,NaN,-0.10333333333334546,0,0,2,-2,4.522679596729777,-2.6274614800048135,1.8952181167249633,0,0,NaN,-8.790564686725702,-1.7452823433632147,-7.045282343362487
2022-09-12T16:57:00+09:00,12646.8,12652.6,12646,12650.6,NaN,NaN,NaN,12653.56923411827,NaN,NaN,12649,12648.020000000039,12653.85833333328,12652.02083333332,12644.69999999998,0,0,0,0,-107.67441860464662,355.32558139535337,237.09448573319315,306.9391348109573,NaN,NaN,NaN,0.1700000000000121,0,0,2,-2,5.092921859306593,-2.132933086376085,2.9599887729305077,0,0,NaN,-4.220484017192575,1.1897579914038943,-5.4102420085964695
2022-09-12T16:58:00+09:00,12650.5,12651.8,12645.3,12645.9,NaN,NaN,NaN,12653.56923411827,NaN,NaN,12648.375,12647.200000000037,12653.308333333282,12651.72083333332,12644.991666666647,0,0,0,0,411.66666666670505,-82.33333333329493,266.0689317662683,258.5140451408818,NaN,NaN,NaN,0.1,0,0,2,-2,4.461707844930404,-2.8472740852516205,1.6144337596787839,0,0,NaN,-4.14612915759426,1.1769354212028702,-5.32306457879713
2022-09-12T16:59:00+09:00,12646,12649,12644.8,12645.5,NaN,NaN,NaN,12653.56923411827,NaN,NaN,12646.325,12647.22000000004,12652.233333333284,12651.454166666654,12645.268749999981,0,0,0,0,233.58904109589594,-172.41095890410404,265.19257060694395,224.8820011641685,NaN,NaN,NaN,0.1566666666666909,0,0,2,-2,4.7688479465684,-3.147439644735028,1.6214083018333718,0,0,NaN,-5.9823964207935205,-0.8911982103963965,-5.091198210397124
2022-09-12T17:00:00+09:00,12644.8,12650.9,12643.2,12645.3,NaN,NaN,NaN,12653.56923411827,NaN,NaN,12646.05,12646.860000000039,12651.02499999995,12651.391666666656,12645.51874999998,0,0,0,0,-274.10526315792754,376.89473684207246,267.2016534548588,254.4771740894662,NaN,NaN,NaN,0.11999999999995149,0,0,2,-2,4.533931586948246,-3.042907105334468,1.4910244816137785,0,0,NaN,-4.370625503537667,1.6646872482306208,-6.035312751768288
2022-09-12T17:01:00+09:00,12645.6,12647.3,12642.1,12645.3,NaN,NaN,NaN,12651.6279425887,NaN,NaN,12645.075,12646.520000000039,12649.716666666616,12651.354166666655,12645.852083333315,0,0,0,0,433.9523809524026,-267.0476190475974,309.39160604122344,265.0185785603234,NaN,NaN,NaN,-0.05333333333340609,0,0,2,-2,4.731563459181937,-3.175545945759767,1.5560175134221703,0,0,NaN,-7.946250431605222,-1.3731252158031566,-6.573125215802065
2022-09-12T17:02:00+09:00,12644.8,12645.8,12639.3,12643.1,NaN,NaN,NaN,12649.52235407096,NaN,NaN,12643.249999999998,12645.020000000037,12648.091666666618,12651.245833333322,12646.081249999981,0,0,0,0,473.3009708737362,-276.6990291262638,360.9164353959428,270.57404231952285,NaN,NaN,NaN,-0.043333333333369715,0,0,2,-2,4.354339967680845,-3.502403887047418,0.8519360806334273,0,0,NaN,-10.653928941377671,-2.0769644706888357,-8.576964470688836
2022-09-12T17:03:00+09:00,12643.1,12646.9,12640.8,12644,NaN,NaN,NaN,12649.52235407096,NaN,NaN,12643.7,12644.64000000004,12647.01666666662,12651.112499999988,12646.333333333312,0,0,0,0,-219.75555555552796,462.24444444447204,338.50742277451894,319.88050879056,NaN,NaN,NaN,-0.04666666666671517,0,0,2,-2,4.5304232509038656,-3.3858952717280366,1.144527979175829,0,0,NaN,-6.946224806893952,-0.4231124034467939,-6.523112403447158
2022-09-12T17:04:00+09:00,12644.1,12648.6,12642.5,12644.1,NaN,NaN,NaN,12649.52235407096,NaN,NaN,12644.824999999999,12644.360000000039,12646.108333333284,12650.891666666654,12646.691666666646,0,0,0,0,418.4485981308376,-315.55140186916236,352.8904634582426,331.1248486779699,NaN,NaN,NaN,-0.2300000000000485,0,0,2,-2,4.574066181014427,-3.390566539772714,1.183499641241713,0,0,NaN,-2.6253355487660883,1.7373322256171377,-4.362667774383226
2022-09-12T17:05:00+09:00,12644.3,12645.6,12641.3,12643.8,NaN,NaN,NaN,12649.52235407096,NaN,NaN,12643.75,12644.060000000038,12645.591666666616,12650.529166666653,12647.002083333311,0,0,0,0,382.57352941180045,-222.4264705881996,363.906990117563,306.7613391273798,NaN,NaN,NaN,-0.19000000000008488,0,0,2,-2,4.827610058016225,-3.6676189486696638,1.159991109346561,0,0,NaN,-5.950287613230103,-0.8251438066145056,-5.125143806615597
2022-09-12T17:06:00+09:00,12643.5,12644.8,12637.9,12641.8,NaN,NaN,NaN,12648.026660227464,NaN,NaN,12642,12643.360000000039,12645.291666666615,12649.98333333332,12647.245833333312,0,0,0,0,364.16666666667203,-205.83333333332803,366.72604091967037,275.43846029121937,NaN,NaN,NaN,-0.1166666666667273,0,0,2,-2,4.333004678146212,-3.871696195301855,0.46130848284435677,0,0,NaN,-8.828817954197802,-0.9644089770990831,-7.864408977098719
2022-09-12T17:07:00+09:00,12641.7,12645.1,12640.8,12644,NaN,NaN,NaN,12648.026660227464,NaN,NaN,12642.900000000001,12643.540000000039,12645.033333333282,12649.624999999985,12647.797916666643,0,0,0,0,-118.75925925926653,464.2407407407335,305.4391082050962,314.8083106945578,NaN,NaN,NaN,0.07999999999992724,0,0,2,-2,4.98621975704876,-3.72654318684684,1.2596765702019197,0,0,NaN,-5.124701103597545,-0.41235055179822666,-4.712350551799318
2022-09-12T17:08:00+09:00,12644.5,12645.4,12632.5,12635,NaN,NaN,NaN,12646.817862545578,NaN,NaN,12639.35,12641.740000000038,12644.033333333282,12648.829166666654,12648.104166666644,0,0,0,0,619.0324675324647,-119.96753246753529,368.5157148582948,275.94057873863676,NaN,NaN,NaN,-0.16333333333338185,0,0,2,-2,2.7262804701711714,-4.236220422881257,-1.509939952710086,0,0,NaN,-10.121172374512753,1.3894138127434417,-11.510586187256195
2022-09-12T17:09:00+09:00,12635,12635.6,12625.1,12633.1,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12632.199999999999,12639.540000000039,12642.574999999952,12648.216666666653,12648.312499999976,0,0,0,0,400.1351351351351,-304.8648648648649,392.18972159080454,273.45471728121356,NaN,NaN,NaN,-0.33666666666667877,0,0,2,-2,2.2500403772953823,-4.116551144824282,-1.8665107675288994,0,0,NaN,-24.20386203529415,-6.851931017647075,-17.351931017647075
2022-09-12T17:10:00+09:00,12633.4,12640.1,12632.3,12637.8,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12635.900000000001,12638.340000000037,12641.89999999995,12647.604166666652,12648.364583333308,0,0,0,0,-148.47524752479086,503.5247524752092,337.17960475742854,330.35076071535667,NaN,NaN,NaN,-0.2700000000000121,0,0,2,-2,2.468767696283332,-3.517674178642186,-1.0489064823588539,0,0,NaN,-11.174738887397325,-1.6873694436981168,-9.487369443699208
2022-09-12T17:11:00+09:00,12637,12640.6,12634.1,12635.1,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12636.699999999999,12637.000000000038,12641.033333333284,12646.633333333319,12648.22083333331,0,0,0,0,509.70297029701135,-282.29702970298865,366.5579169339802,332.5613388208004,NaN,NaN,NaN,-0.5266666666666424,0,0,2,-2,1.87976583895689,-3.997811854682614,-2.118046015725724,-0.12023416104310991,0,NaN,-6.964061903483525,-0.2320309517417627,-6.732030951741763
2022-09-12T17:12:00+09:00,12634.4,12636.3,12630.8,12634.2,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12633.925,12635.040000000037,12640.108333333286,12645.566666666653,12647.96666666664,0,0,0,0,338.651685393203,-209.34831460679692,366.92593709292385,302.3107272936605,NaN,NaN,NaN,-0.6833333333332727,0,0,2,-2,1.2739199632989149,-4.353726467977233,-3.0798065046783183,-0.7260800367010851,0,NaN,-12.66919591727492,-3.5845979586374597,-9.08459795863746
2022-09-12T17:13:00+09:00,12634.3,12635.9,12632,12634.5,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12634.175,12634.940000000037,12639.208333333285,12644.462499999987,12647.656249999973,0,0,1,0,-170.2741935483632,288.7258064516368,317.85500624651957,291.35184420136954,NaN,NaN,NaN,-0.5533333333332848,0,0,2,-2,1.4473462977779028,-4.742368720378732,-3.295022422600829,-0.5526537022220972,0,NaN,-10.330739357663333,-3.2153696788318484,-7.115369678831485
2022-09-12T17:14:00+09:00,12634.4,12635.3,12630.9,12634.3,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12633.724999999999,12635.180000000038,12638.474999999953,12643.28333333332,12647.306249999974,0,0,0,0,353.1282051282089,-272.8717948717911,314.40557325534087,283.9921110959022,NaN,NaN,NaN,-0.6533333333332848,0,0,2,-2,1.5142248800879132,-5.102279487253357,-3.5880546071654438,-0.4857751199120868,0,NaN,-10.654919449427325,-3.1274597247138445,-7.527459724713481
2022-09-12T17:15:00+09:00,12634.2,12638.6,12633.7,12636.3,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12635.7,12634.880000000037,12637.833333333285,12642.424999999987,12647.04166666664,0,0,0,0,-195.18055555562847,415.8194444443715,283.73696058261805,315.10901115665274,NaN,NaN,NaN,-0.3133333333333212,0,0,2,-2,1.9176201923036214,-4.965266569358075,-3.0476463770544537,-0.08237980769637865,0,NaN,-3.947073813791576,0.4764630931040301,-4.423536906895606
2022-09-12T17:16:00+09:00,12637,12638.3,12632.4,12634.8,NaN,NaN,NaN,12638.954290036463,NaN,NaN,12635.625,12634.820000000038,12637.058333333285,12641.58333333332,12646.76041666664,0,0,0,0,339.07228915663535,-137.92771084336468,289.9036395579417,278.59291109351835,NaN,NaN,NaN,-0.6066666666666303,0,0,2,-2,1.6574232287486381,-5.211485409983418,-3.5540621812347792,-0.3425767712513619,0,NaN,-4.597491840393559,0.6512540798030386,-5.248745920196598
