timejst,timestamp,open,high,low,close,volume
2022-01-19 11:20:00+09:00,1642558800.0,35311.7,35319.7,35311.7,35316.7,0
2022-01-19 11:25:00+09:00,1642559100.0,35317.7,35336.2,35316.7,35332.7,0
2022-01-19 11:30:00+09:00,1642559400.0,35333.2,35347.7,35332.7,35336.7,0
2022-01-19 11:35:00+09:00,1642559700.0,35335.7,35339.2,35330.2,35332.2,0
2022-01-19 11:40:00+09:00,1642560000.0,35332.7,35336.7,35322.2,35327.7,0
2022-01-19 11:45:00+09:00,1642560300.0,35328.7,35337.7,35316.7,35320.2,0
2022-01-19 11:50:00+09:00,1642560600.0,35319.2,35319.7,35286.7,35288.7,0
2022-01-19 11:55:00+09:00,1642560900.0,35289.7,35295.2,35248.2,35254.2,0
2022-01-19 12:00:00+09:00,1642561200.0,35255.2,35260.7,35247.7,35257.7,0
2022-01-19 12:05:00+09:00,1642561500.0,35256.7,35271.7,35252.2,35260.7,0
2022-01-19 12:10:00+09:00,1642561800.0,35260.7,35269.7,35245.7,35269.2,0
2022-01-19 12:15:00+09:00,1642562100.0,35269.7,35271.7,35258.2,35261.7,0
2022-01-19 12:20:00+09:00,1642562400.0,35259.7,35260.7,35238.7,35247.2,0
2022-01-19 12:25:00+09:00,1642562700.0,35246.7,35253.2,35236.2,35238.7,0
2022-01-19 12:30:00+09:00,1642563000.0,35239.2,35259.2,35230.7,35231.2,0
2022-01-19 12:35:00+09:00,1642563300.0,35230.7,35260.2,35228.7,35249.7,0
2022-01-19 12:40:00+09:00,1642563600.0,35248.7,35249.7,35228.2,35229.2,0
2022-01-19 12:45:00+09:00,1642563900.0,35229.7,35237.2,35227.7,35231.2,0
2022-01-19 12:50:00+09:00,1642564200.0,35230.7,35251.7,35228.7,35240.2,0
2022-01-19 12:55:00+09:00,1642564500.0,35242.7,35255.2,35231.7,35252.7,0
2022-01-19 13:00:00+09:00,1642564800.0,35250.7,35268.2,35231.7,35263.2,0
2022-01-19 13:05:00+09:00,1642565100.0,35263.2,35280.7,35260.7,35267.7,0
2022-01-19 13:10:00+09:00,1642565400.0,35268.7,35287.7,35268.2,35276.7,0
2022-01-19 13:15:00+09:00,1642565700.0,35277.7,35283.7,35268.7,35282.7,0
2022-01-19 13:20:00+09:00,1642566000.0,35281.7,35291.2,35276.7,35285.2,0
2022-01-19 13:25:00+09:00,1642566300.0,35285.7,35290.7,35266.7,35268.7,0
2022-01-19 13:30:00+09:00,1642566600.0,35267.7,35270.7,35237.7,35240.2,0
2022-01-19 13:35:00+09:00,1642566900.0,35239.7,35262.7,35237.2,35262.7,0
2022-01-19 13:40:00+09:00,1642567200.0,35262.7,35284.7,35254.7,35267.7,0
2022-01-19 13:45:00+09:00,1642567500.0,35269.7,35282.7,35268.2,35274.7,0
2022-01-19 13:50:00+09:00,1642567800.0,35273.7,35276.7,35264.7,35264.7,0
2022-01-19 13:55:00+09:00,1642568100.0,35265.2,35270.7,35250.7,35251.7,0
2022-01-19 14:00:00+09:00,1642568400.0,35249.7,35261.7,35220.15,35249.15,0
2022-01-19 14:05:00+09:00,1642568700.0,35250.65,35262.15,35224.65,35238.15,0
2022-01-19 14:10:00+09:00,1642569000.0,35237.65,35239.65,35225.65,35230.65,0
2022-01-19 14:15:00+09:00,1642569300.0,35229.65,35249.65,35223.65,35238.65,0
2022-01-19 14:20:00+09:00,1642569600.0,35238.65,35238.65,35215.15,35219.65,0
2022-01-19 14:25:00+09:00,1642569900.0,35220.15,35229.15,35212.65,35217.65,0
2022-01-19 14:30:00+09:00,1642570200.0,35218.65,35243.65,35211.65,35235.65,0
2022-01-19 14:35:00+09:00,1642570500.0,35236.15,35245.15,35230.15,35242.65,0
2022-01-19 14:40:00+09:00,1642570800.0,35244.15,35260.65,35236.15,35241.65,0
2022-01-19 14:45:00+09:00,1642571100.0,35242.65,35261.65,35229.65,35261.15,0
2022-01-19 14:50:00+09:00,1642571400.0,35259.65,35262.65,35243.65,35258.65,0
2022-01-19 14:55:00+09:00,1642571700.0,35258.15,35258.15,35216.65,35237.65,0
2022-01-19 15:00:00+09:00,1642572000.0,35242.65,35257.15,35194.65,35219.65,0
2022-01-19 15:05:00+09:00,1642572300.0,35221.15,35288.65,35218.65,35287.15,0
2022-01-19 15:10:00+09:00,1642572600.0,35287.65,35330.65,35287.65,35318.15,0
2022-01-19 15:15:00+09:00,1642572900.0,35322.65,35341.65,35315.15,35340.65,0
2022-01-19 15:20:00+09:00,1642573200.0,35340.15,35346.65,35305.65,35330.15,0
2022-01-19 15:25:00+09:00,1642573500.0,35329.65,35338.65,35297.15,35304.65,0
2022-01-19 15:30:00+09:00,1642573800.0,35306.65,35353.15,35300.65,35345.65,0
2022-01-19 15:35:00+09:00,1642574100.0,35344.65,35383.65,35338.15,35378.65,0
2022-01-19 15:40:00+09:00,1642574400.0,35379.15,35386.65,35363.65,35373.15,0
2022-01-19 15:45:00+09:00,1642574700.0,35371.65,35391.65,35365.15,35384.15,0
2022-01-19 15:50:00+09:00,1642575000.0,35382.65,35423.65,35373.65,35419.65,0
2022-01-19 15:55:00+09:00,1642575300.0,35419.65,35419.65,35396.15,35407.15,0
2022-01-19 16:00:00+09:00,1642575600.0,35407.15,35412.65,35387.15,35409.15,0
2022-01-19 16:05:00+09:00,1642575900.0,35409.65,35413.65,35394.15,35395.65,0
2022-01-19 16:10:00+09:00,1642576200.0,35403.15,35411.65,35385.15,35385.15,0
2022-01-19 16:15:00+09:00,1642576500.0,35385.65,35416.65,35383.65,35414.15,0
2022-01-19 16:20:00+09:00,1642576800.0,35414.15,35414.15,35380.15,35382.15,0
2022-01-19 16:25:00+09:00,1642577100.0,35382.15,35386.65,35361.65,35361.65,0
2022-01-19 16:30:00+09:00,1642577400.0,35364.65,35390.15,35353.15,35390.15,0
2022-01-19 16:35:00+09:00,1642577700.0,35389.15,35396.15,35378.65,35396.15,0
2022-01-19 16:40:00+09:00,1642578000.0,35395.15,35442.15,35391.65,35432.65,0
2022-01-19 16:45:00+09:00,1642578300.0,35433.65,35460.65,35432.15,35448.15,0
2022-01-19 16:50:00+09:00,1642578600.0,35449.65,35465.15,35444.15,35461.65,0
2022-01-19 16:55:00+09:00,1642578900.0,35462.65,35493.65,35454.15,35481.15,0
2022-01-19 17:00:00+09:00,1642579200.0,35479.15,35482.15,35456.15,35461.65,0
2022-01-19 17:05:00+09:00,1642579500.0,35461.15,35480.15,35459.65,35466.65,0
2022-01-19 17:10:00+09:00,1642579800.0,35469.15,35472.65,35460.15,35465.15,0
2022-01-19 17:15:00+09:00,1642580100.0,35464.15,35480.15,35457.15,35479.15,0
2022-01-19 17:20:00+09:00,1642580400.0,35476.65,35488.15,35471.15,35477.65,0
2022-01-19 17:25:00+09:00,1642580700.0,35477.15,35480.65,35463.15,35471.65,0
2022-01-19 17:30:00+09:00,1642581000.0,35471.15,35488.65,35467.15,35486.65,0
2022-01-19 17:35:00+09:00,1642581300.0,35486.65,35493.65,35472.65,35478.15,0
2022-01-19 17:40:00+09:00,1642581600.0,35478.65,35486.15,35460.65,35461.15,0
2022-01-19 17:45:00+09:00,1642581900.0,35460.15,35486.15,35454.15,35471.15,0
2022-01-19 17:50:00+09:00,1642582200.0,35469.65,35476.15,35453.65,35457.15,0
2022-01-19 17:55:00+09:00,1642582500.0,35457.65,35506.65,35452.15,35506.65,0
2022-01-19 18:00:00+09:00,1642582800.0,35507.15,35530.8,35498.3,35522.8,0
2022-01-19 18:05:00+09:00,1642583100.0,35521.8,35531.3,35509.8,35515.8,0
2022-01-19 18:10:00+09:00,1642583400.0,35516.3,35521.8,35502.3,35506.3,0
2022-01-19 18:15:00+09:00,1642583700.0,35505.8,35512.3,35493.3,35495.8,0
2022-01-19 18:20:00+09:00,1642584000.0,35494.3,35495.8,35467.3,35475.3,0
2022-01-19 18:25:00+09:00,1642584300.0,35473.8,35477.3,35461.3,35463.3,0
2022-01-19 18:30:00+09:00,1642584600.0,35461.3,35471.8,35450.3,35466.8,0
2022-01-19 18:35:00+09:00,1642584900.0,35466.3,35481.8,35464.8,35479.3,0
2022-01-19 18:40:00+09:00,1642585200.0,35479.3,35490.8,35472.3,35472.3,0
2022-01-19 18:45:00+09:00,1642585500.0,35471.3,35491.8,35468.3,35490.8,0
2022-01-19 18:50:00+09:00,1642585800.0,35491.3,35511.8,35490.3,35507.8,0
2022-01-19 18:55:00+09:00,1642586100.0,35506.3,35521.3,35492.8,35517.3,0
2022-01-19 19:00:00+09:00,1642586400.0,35517.8,35539.65,35516.3,35525.15,0
2022-01-19 19:05:00+09:00,1642586700.0,35525.15,35530.15,35513.65,35518.15,0
2022-01-19 19:10:00+09:00,1642587000.0,35518.65,35528.65,35507.65,35509.65,0
2022-01-19 19:15:00+09:00,1642587300.0,35509.15,35521.15,35483.15,35491.15,0
2022-01-19 19:20:00+09:00,1642587600.0,35491.15,35500.15,35479.65,35492.15,0
2022-01-19 19:25:00+09:00,1642587900.0,35492.15,35496.15,35484.15,35484.15,0
2022-01-19 19:30:00+09:00,1642588200.0,35484.65,35525.15,35483.65,35523.15,0
2022-01-19 19:35:00+09:00,1642588500.0,35522.65,35529.15,35485.65,35486.65,0
2022-01-19 19:40:00+09:00,1642588800.0,35485.65,35494.15,35479.15,35485.15,0
2022-01-19 19:45:00+09:00,1642589100.0,35484.15,35509.15,35481.65,35508.65,0
2022-01-19 19:50:00+09:00,1642589400.0,35507.65,35519.65,35504.15,35514.65,0
2022-01-19 19:55:00+09:00,1642589700.0,35517.15,35520.15,35512.15,35518.65,0
2022-01-19 20:00:00+09:00,1642590000.0,35516.15,35524.15,35507.65,35515.15,0
2022-01-19 20:05:00+09:00,1642590300.0,35513.15,35552.65,35512.15,35543.15,0
2022-01-19 20:10:00+09:00,1642590600.0,35543.15,35550.15,35534.15,35545.15,0
2022-01-19 20:15:00+09:00,1642590900.0,35546.65,35567.15,35538.65,35544.15,0
2022-01-19 20:20:00+09:00,1642591200.0,35545.15,35561.65,35539.15,35555.65,0
2022-01-19 20:25:00+09:00,1642591500.0,35557.65,35564.83,35557.65,35562.33,0
2022-01-19 20:30:00+09:00,1642591800.0,35562.33,35567.33,35531.83,35532.83,0
2022-01-19 20:35:00+09:00,1642592100.0,35532.33,35553.33,35531.83,35549.83,0
2022-01-19 20:40:00+09:00,1642592400.0,35549.33,35556.33,35532.83,35533.33,0
2022-01-19 20:45:00+09:00,1642592700.0,35534.15,35543.65,35527.65,35542.65,0
2022-01-19 20:50:00+09:00,1642593000.0,35541.15,35564.65,35540.65,35554.65,0
2022-01-19 20:55:00+09:00,1642593300.0,35554.15,35587.15,35552.15,35579.15,0
2022-01-19 21:00:00+09:00,1642593600.0,35579.15,35581.65,35543.65,35543.65,0
2022-01-19 21:05:00+09:00,1642593900.0,35542.65,35560.65,35540.65,35552.15,0
2022-01-19 21:10:00+09:00,1642594200.0,35552.65,35560.65,35549.65,35550.15,0
2022-01-19 21:15:00+09:00,1642594500.0,35552.15,35557.65,35545.15,35550.65,0
2022-01-19 21:20:00+09:00,1642594800.0,35550.15,35564.15,35536.65,35543.15,0
2022-01-19 21:25:00+09:00,1642595100.0,35539.15,35564.33,35539.15,35549.33,0
2022-01-19 21:30:00+09:00,1642595400.0,35544.33,35579.33,35476.83,35490.83,0
2022-01-19 21:35:00+09:00,1642595700.0,35484.33,35612.83,35474.83,35588.33,0
2022-01-19 21:40:00+09:00,1642596000.0,35592.33,35595.33,35512.33,35576.83,0
2022-01-19 21:45:00+09:00,1642596300.0,35575.83,35597.15,35522.65,35541.15,0
2022-01-19 21:50:00+09:00,1642596600.0,35540.15,35598.65,35504.65,35565.65,0
2022-01-19 21:55:00+09:00,1642596900.0,35569.15,35590.15,35546.15,35581.15,0
2022-01-19 22:00:00+09:00,1642597200.0,35583.15,35586.65,35522.15,35530.65,0
2022-01-19 22:05:00+09:00,1642597500.0,35529.15,35536.15,35465.65,35494.15,0
2022-01-19 22:10:00+09:00,1642597800.0,35492.15,35511.15,35458.65,35466.15,0
2022-01-19 22:15:00+09:00,1642598100.0,35465.65,35485.15,35416.15,35424.15,0
2022-01-19 22:20:00+09:00,1642598400.0,35423.65,35440.65,35376.15,35376.15,0
2022-01-19 22:25:00+09:00,1642598700.0,35385.15,35385.15,35339.65,35344.15,0
2022-01-19 22:30:00+09:00,1642599000.0,35345.15,35367.15,35341.65,35350.15,0
2022-01-19 22:35:00+09:00,1642599300.0,35347.15,35384.65,35337.15,35381.65,0
2022-01-19 22:40:00+09:00,1642599600.0,35379.15,35398.15,35370.65,35379.65,0
2022-01-19 22:45:00+09:00,1642599900.0,35375.15,35394.65,35355.15,35370.65,0
2022-01-19 22:50:00+09:00,1642600200.0,35372.15,35440.15,35370.15,35416.65,0
2022-01-19 22:55:00+09:00,1642600500.0,35415.65,35445.65,35402.15,35414.15,0
2022-01-19 23:00:00+09:00,1642600800.0,35413.65,35417.15,35374.15,35386.15,0
2022-01-19 23:05:00+09:00,1642601100.0,35387.65,35388.65,35358.15,35382.15,0
2022-01-19 23:10:00+09:00,1642601400.0,35380.15,35380.15,35346.15,35367.65,0
2022-01-19 23:15:00+09:00,1642601700.0,35368.65,35394.65,35327.15,35370.15,0
2022-01-19 23:20:00+09:00,1642602000.0,35367.65,35386.15,35357.15,35368.15,0
2022-01-19 23:25:00+09:00,1642602300.0,35370.15,35437.65,35366.65,35423.15,0
2022-01-19 23:30:00+09:00,1642602600.0,35429.65,35451.65,35375.65,35383.65,0
2022-01-19 23:35:00+09:00,1642602900.0,35382.15,35405.65,35365.65,35400.65,0
2022-01-19 23:40:00+09:00,1642603200.0,35397.15,35406.65,35372.65,35393.65,0
2022-01-19 23:45:00+09:00,1642603500.0,35391.65,35429.15,35379.15,35420.65,0
2022-01-19 23:50:00+09:00,1642603800.0,35420.15,35475.15,35411.65,35467.15,0
2022-01-19 23:55:00+09:00,1642604100.0,35465.65,35490.15,35456.15,35488.15,0
2022-01-20 00:00:00+09:00,1642604400.0,35486.65,35520.15,35486.65,35507.65,0
2022-01-20 00:05:00+09:00,1642604700.0,35507.15,35543.15,35507.15,35535.15,0
2022-01-20 00:10:00+09:00,1642605000.0,35536.65,35574.15,35530.15,35543.65,0
2022-01-20 00:15:00+09:00,1642605300.0,35542.15,35545.15,35503.15,35510.15,0
2022-01-20 00:20:00+09:00,1642605600.0,35510.15,35532.65,35501.15,35528.15,0
2022-01-20 00:25:00+09:00,1642605900.0,35527.15,35541.15,35517.15,35531.65,0
2022-01-20 00:30:00+09:00,1642606200.0,35532.65,35545.15,35499.15,35499.15,0
2022-01-20 00:35:00+09:00,1642606500.0,35500.15,35502.65,35461.15,35465.65,0
2022-01-20 00:40:00+09:00,1642606800.0,35469.15,35475.65,35436.15,35449.65,0
2022-01-20 00:45:00+09:00,1642607100.0,35450.15,35491.15,35439.15,35466.65,0
2022-01-20 00:50:00+09:00,1642607400.0,35468.15,35482.65,35440.65,35440.65,0
2022-01-20 00:55:00+09:00,1642607700.0,35443.15,35502.65,35440.65,35499.15,0
2022-01-20 01:00:00+09:00,1642608000.0,35498.15,35502.15,35453.15,35501.15,0
2022-01-20 01:05:00+09:00,1642608300.0,35497.15,35505.65,35479.65,35489.65,0
2022-01-20 01:10:00+09:00,1642608600.0,35490.65,35508.65,35490.15,35505.65,0
2022-01-20 01:15:00+09:00,1642608900.0,35505.65,35515.15,35470.65,35483.65,0
2022-01-20 01:20:00+09:00,1642609200.0,35480.65,35482.65,35452.15,35459.65,0
2022-01-20 01:25:00+09:00,1642609500.0,35464.65,35475.65,35419.65,35421.65,0
2022-01-20 01:30:00+09:00,1642609800.0,35420.65,35453.15,35406.65,35444.15,0
2022-01-20 01:35:00+09:00,1642610100.0,35443.65,35443.65,35397.15,35402.15,0
2022-01-20 01:40:00+09:00,1642610400.0,35403.15,35409.65,35387.15,35400.65,0
2022-01-20 01:45:00+09:00,1642610700.0,35401.15,35405.15,35382.65,35385.15,0
2022-01-20 01:50:00+09:00,1642611000.0,35386.15,35394.15,35365.15,35380.15,0
2022-01-20 01:55:00+09:00,1642611300.0,35379.15,35402.15,35364.15,35377.15,0
2022-01-20 02:00:00+09:00,1642611600.0,35375.15,35389.65,35360.15,35370.15,0
2022-01-20 02:05:00+09:00,1642611900.0,35371.15,35374.15,35303.65,35310.65,0
2022-01-20 02:10:00+09:00,1642612200.0,35309.65,35317.15,35279.65,35285.65,0
2022-01-20 02:15:00+09:00,1642612500.0,35286.65,35298.15,35269.65,35292.15,0
2022-01-20 02:20:00+09:00,1642612800.0,35290.15,35290.15,35254.65,35270.15,0
2022-01-20 02:25:00+09:00,1642613100.0,35269.15,35277.15,35242.15,35244.15,0
2022-01-20 02:30:00+09:00,1642613400.0,35244.15,35255.15,35226.15,35244.15,0
2022-01-20 02:35:00+09:00,1642613700.0,35245.15,35274.15,35240.65,35260.15,0
2022-01-20 02:40:00+09:00,1642614000.0,35259.15,35313.15,35256.65,35308.65,0
2022-01-20 02:45:00+09:00,1642614300.0,35307.15,35311.15,35261.15,35271.65,0
2022-01-20 02:50:00+09:00,1642614600.0,35271.65,35299.65,35270.15,35297.15,0
2022-01-20 02:55:00+09:00,1642614900.0,35295.65,35333.15,35289.65,35305.65,0
2022-01-20 03:00:00+09:00,1642615200.0,35306.65,35317.15,35277.15,35290.15,0
2022-01-20 03:05:00+09:00,1642615500.0,35294.15,35331.65,35290.15,35300.65,0
2022-01-20 03:10:00+09:00,1642615800.0,35300.15,35359.65,35294.15,35345.65,0
2022-01-20 03:15:00+09:00,1642616100.0,35345.65,35359.65,35309.65,35327.15,0
2022-01-20 03:20:00+09:00,1642616400.0,35325.15,35333.65,35302.65,35316.15,0
2022-01-20 03:25:00+09:00,1642616700.0,35314.65,35328.15,35262.65,35269.65,0
2022-01-20 03:30:00+09:00,1642617000.0,35269.15,35273.15,35214.65,35224.65,0
2022-01-20 03:35:00+09:00,1642617300.0,35226.15,35230.65,35192.15,35199.15,0
2022-01-20 03:40:00+09:00,1642617600.0,35193.65,35245.15,35191.15,35225.15,0
2022-01-20 03:45:00+09:00,1642617900.0,35222.65,35248.65,35208.65,35225.65,0
2022-01-20 03:50:00+09:00,1642618200.0,35226.15,35226.15,35132.15,35150.15,0
2022-01-20 03:55:00+09:00,1642618500.0,35148.15,35159.65,35075.65,35096.65,0
2022-01-20 04:00:00+09:00,1642618800.0,35091.65,35132.4,35075.4,35107.4,0
2022-01-20 04:05:00+09:00,1642619100.0,35109.4,35134.4,35105.4,35109.9,0
2022-01-20 04:10:00+09:00,1642619400.0,35113.9,35136.4,35109.4,35115.4,0
2022-01-20 04:15:00+09:00,1642619700.0,35115.4,35130.0,35110.35,35114.35,0
2022-01-20 04:20:00+09:00,1642620000.0,35113.35,35119.35,35094.35,35094.35,0
2022-01-20 04:25:00+09:00,1642620300.0,35091.35,35095.35,35063.35,35089.35,0
2022-01-20 04:30:00+09:00,1642620600.0,35090.35,35105.7,35090.35,35098.2,0
2022-01-20 04:35:00+09:00,1642620900.0,35098.7,35100.7,35088.2,35093.2,0
2022-01-20 04:40:00+09:00,1642621200.0,35094.7,35098.7,35083.2,35090.2,0
2022-01-20 04:45:00+09:00,1642621500.0,35093.7,35119.2,35093.2,35117.2,0
2022-01-20 04:50:00+09:00,1642621800.0,35118.7,35129.2,35114.2,35128.2,0
2022-01-20 04:55:00+09:00,1642622100.0,35128.2,35132.2,35116.7,35118.2,0
2022-01-20 06:00:00+09:00,1642626000.0,35133.2,35138.7,35126.2,35128.2,0
2022-01-20 06:05:00+09:00,1642626300.0,35130.2,35141.2,35130.2,35138.7,0
2022-01-20 06:10:00+09:00,1642626600.0,35139.7,35140.2,35114.7,35122.2,0
2022-01-20 06:15:00+09:00,1642626900.0,35128.2,35133.7,35107.2,35121.2,0
2022-01-20 06:20:00+09:00,1642627200.0,35118.7,35126.2,35103.7,35103.7,0
2022-01-20 06:25:00+09:00,1642627500.0,35104.7,35119.7,35093.2,35102.2,0
2022-01-20 06:30:00+09:00,1642627800.0,35095.2,35115.7,35095.2,35108.2,0
2022-01-20 06:35:00+09:00,1642628100.0,35104.7,35109.2,35091.7,35109.2,0
2022-01-20 06:40:00+09:00,1642628400.0,35111.2,35119.2,35103.2,35116.7,0
2022-01-20 06:45:00+09:00,1642628700.0,35117.2,35118.7,35099.2,35103.7,0
2022-01-20 06:50:00+09:00,1642629000.0,35100.7,35101.7,35051.7,35062.7,0
2022-01-20 06:55:00+09:00,1642629300.0,35061.7,35066.7,35045.2,35049.2,0
2022-01-20 07:00:00+09:00,1642629600.0,35076.7,35109.7,35073.7,35100.2,0
2022-01-20 07:05:00+09:00,1642629900.0,35100.7,35134.2,35100.7,35129.7,0
2022-01-20 07:10:00+09:00,1642630200.0,35128.7,35142.7,35122.2,35138.7,0
2022-01-20 07:15:00+09:00,1642630500.0,35137.7,35148.7,35129.7,35131.7,0
2022-01-20 07:20:00+09:00,1642630800.0,35129.7,35146.7,35129.7,35143.7,0
2022-01-20 07:25:00+09:00,1642631100.0,35147.7,35152.2,35131.7,35144.2,0
2022-01-20 07:30:00+09:00,1642631400.0,35141.7,35154.7,35129.7,35152.7,0
2022-01-20 07:35:00+09:00,1642631700.0,35150.7,35150.7,35111.7,35118.7,0
2022-01-20 07:40:00+09:00,1642632000.0,35119.7,35127.7,35108.7,35118.2,0
2022-01-20 07:45:00+09:00,1642632300.0,35119.2,35122.7,35105.7,35105.7,0
2022-01-20 07:50:00+09:00,1642632600.0,35105.7,35106.7,35083.7,35106.7,0
2022-01-20 07:55:00+09:00,1642632900.0,35107.7,35125.2,35103.7,35122.7,0
2022-01-20 08:00:00+09:00,1642633200.0,35124.2,35154.2,35123.2,35127.2,0
2022-01-20 08:05:00+09:00,1642633500.0,35126.7,35133.7,35106.7,35131.2,0
2022-01-20 08:10:00+09:00,1642633800.0,35131.2,35131.7,35111.2,35111.7,0
2022-01-20 08:15:00+09:00,1642634100.0,35109.7,35110.7,35055.7,35059.7,0
2022-01-20 08:20:00+09:00,1642634400.0,35056.7,35070.7,35036.7,35065.2,0
2022-01-20 08:25:00+09:00,1642634700.0,35066.2,35102.2,35052.7,35101.7,0
2022-01-20 08:30:00+09:00,1642635000.0,35102.7,35116.7,35094.2,35112.2,0
2022-01-20 08:35:00+09:00,1642635300.0,35111.2,35127.2,35100.2,35116.7,0
2022-01-20 08:40:00+09:00,1642635600.0,35117.7,35119.7,35091.7,35111.2,0
2022-01-20 08:45:00+09:00,1642635900.0,35111.7,35134.2,35109.7,35123.7,0
2022-01-20 08:50:00+09:00,1642636200.0,35121.7,35130.2,35111.2,35121.2,0
2022-01-20 08:55:00+09:00,1642636500.0,35122.2,35128.7,35111.7,35112.7,0
2022-01-20 09:00:00+09:00,1642636800.0,35113.7,35140.7,35111.2,35137.7,0
2022-01-20 09:05:00+09:00,1642637100.0,35139.7,35144.7,35133.7,35136.2,0
2022-01-20 09:10:00+09:00,1642637400.0,35137.7,35150.2,35131.7,35131.7,0
2022-01-20 09:15:00+09:00,1642637700.0,35132.7,35148.7,35129.2,35139.7,0
2022-01-20 09:20:00+09:00,1642638000.0,35139.7,35142.7,35127.2,35136.7,0
2022-01-20 09:25:00+09:00,1642638300.0,35135.7,35140.7,35126.7,35129.2,0
2022-01-20 09:30:00+09:00,1642638600.0,35128.7,35152.7,35126.2,35148.7,0
2022-01-20 09:35:00+09:00,1642638900.0,35149.2,35158.7,35148.2,35153.7,0
2022-01-20 09:40:00+09:00,1642639200.0,35152.2,35153.7,35132.7,35132.7,0
2022-01-20 09:45:00+09:00,1642639500.0,35133.7,35136.2,35121.7,35128.7,0
2022-01-20 09:50:00+09:00,1642639800.0,35128.7,35134.7,35128.7,35131.7,0
2022-01-20 09:55:00+09:00,1642640100.0,35130.7,35136.7,35124.7,35128.7,0
2022-01-20 10:00:00+09:00,1642640400.0,35129.2,35135.7,35123.7,35132.7,0
2022-01-20 10:05:00+09:00,1642640700.0,35132.2,35135.7,35128.2,35132.2,0
2022-01-20 10:10:00+09:00,1642641000.0,35132.7,35135.7,35119.7,35125.2,0
2022-01-20 10:15:00+09:00,1642641300.0,35126.7,35159.7,35124.2,35152.7,0
2022-01-20 10:20:00+09:00,1642641600.0,35152.2,35160.7,35149.2,35154.2,0
2022-01-20 10:25:00+09:00,1642641900.0,35153.7,35159.2,35143.7,35145.7,0
2022-01-20 10:30:00+09:00,1642642200.0,35144.7,35163.7,35143.7,35161.2,0
2022-01-20 10:35:00+09:00,1642642500.0,35160.7,35166.2,35152.7,35163.7,0
2022-01-20 10:40:00+09:00,1642642800.0,35163.2,35177.2,35157.2,35177.2,0
2022-01-20 10:45:00+09:00,1642643100.0,35176.7,35192.7,35176.7,35187.7,0
2022-01-20 10:50:00+09:00,1642643400.0,35187.2,35224.2,35182.7,35223.7,0
2022-01-20 10:55:00+09:00,1642643700.0,35221.7,35229.7,35214.7,35225.2,0
2022-01-20 11:00:00+09:00,1642644000.0,35228.7,35248.7,35228.7,35245.7,0
2022-01-20 11:05:00+09:00,1642644300.0,35246.7,35246.7,35233.7,35240.7,0
2022-01-20 11:10:00+09:00,1642644600.0,35240.7,35246.2,35229.7,35237.7,0
2022-01-20 11:15:00+09:00,1642644900.0,35236.7,35238.7,35221.2,35222.7,0
2022-01-20 11:20:00+09:00,1642645200.0,35223.7,35232.2,35220.7,35227.2,0
2022-01-20 11:25:00+09:00,1642645500.0,35227.7,35234.7,35224.7,35227.7,0
2022-01-20 11:30:00+09:00,1642645800.0,35226.7,35238.7,35223.7,35236.7,0
2022-01-20 11:35:00+09:00,1642646100.0,35237.2,35238.7,35223.7,35230.7,0
2022-01-20 11:40:00+09:00,1642646400.0,35232.2,35238.7,35225.7,35226.7,0
2022-01-20 11:45:00+09:00,1642646700.0,35225.7,35233.2,35222.2,35232.2,0
2022-01-20 11:50:00+09:00,1642647000.0,35231.2,35236.7,35229.7,35230.7,0
2022-01-20 11:55:00+09:00,1642647300.0,35231.2,35233.2,35225.2,35225.2,0
2022-01-20 12:00:00+09:00,1642647600.0,35225.2,35247.7,35225.2,35244.2,0
2022-01-20 12:05:00+09:00,1642647900.0,35243.7,35246.2,35235.7,35236.7,0
2022-01-20 12:10:00+09:00,1642648200.0,35237.7,35244.7,35234.7,35241.7,0
2022-01-20 12:15:00+09:00,1642648500.0,35242.7,35256.7,35240.2,35244.2,0
2022-01-20 12:20:00+09:00,1642648800.0,35243.2,35243.2,35225.7,35234.7,0
2022-01-20 12:25:00+09:00,1642649100.0,35232.7,35233.2,35207.7,35208.2,0
2022-01-20 12:30:00+09:00,1642649400.0,35208.2,35223.7,35200.7,35222.7,0
2022-01-20 12:35:00+09:00,1642649700.0,35222.2,35224.2,35209.7,35213.2,0
2022-01-20 12:40:00+09:00,1642650000.0,35212.7,35220.2,35210.2,35214.7,0
2022-01-20 12:45:00+09:00,1642650300.0,35212.7,35222.2,35208.7,35209.7,0
2022-01-20 12:50:00+09:00,1642650600.0,35208.7,35216.2,35207.7,35214.2,0
2022-01-20 12:55:00+09:00,1642650900.0,35215.2,35231.2,35206.7,35215.2,0
2022-01-20 13:00:00+09:00,1642651200.0,35214.7,35229.7,35210.2,35229.7,0
2022-01-20 13:05:00+09:00,1642651500.0,35228.2,35228.7,35210.7,35220.2,0
2022-01-20 13:10:00+09:00,1642651800.0,35220.7,35229.7,35207.2,35225.7,0
2022-01-20 13:15:00+09:00,1642652100.0,35224.7,35232.7,35216.7,35228.7,0
2022-01-20 13:20:00+09:00,1642652400.0,35228.7,35232.7,35220.2,35227.2,0
2022-01-20 13:25:00+09:00,1642652700.0,35227.7,35243.7,35221.7,35243.7,0
2022-01-20 13:30:00+09:00,1642653000.0,35243.7,35248.7,35234.7,35247.2,0
