time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,
2022-07-20T14:00:00+09:00,1711.785,1712.205,1710.59,1711,NaN,NaN,NaN,1712.7686956477478,1712.7686956477478,1712.7686956477478,1711.395
2022-07-20T14:15:00+09:00,1711,1711,1709.08,1710.12,NaN,NaN,NaN,1711.5593565181982,NaN,NaN,1710.3
2022-07-20T14:30:00+09:00,1710.12,1710.48,1708.885,1708.975,NaN,NaN,NaN,1711.2488852145584,NaN,NaN,1709.6149999999998
2022-07-20T14:45:00+09:00,1708.975,1709.645,1708.38,1708.625,NaN,NaN,NaN,1710.543908171647,NaN,NaN,1708.90625
2022-07-20T15:00:00+09:00,1708.625,1709.06,1706.82,1706.97,NaN,NaN,NaN,1709.6579265373175,NaN,NaN,1707.86875
2022-07-20T15:15:00+09:00,1706.97,1707.87,1706.485,1707.53,NaN,NaN,NaN,1708.8565412298537,NaN,NaN,1707.21375
2022-07-20T15:30:00+09:00,1707.53,1707.53,1706.08,1706.28,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1706.8549999999998
2022-07-20T15:45:00+09:00,1706.28,1707.525,1706.19,1707.39,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1706.8462500000003
2022-07-20T16:00:00+09:00,1707.39,1708.835,1706.76,1707.695,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1707.67
2022-07-20T16:15:00+09:00,1707.695,1709.405,1707.51,1707.865,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1708.1187499999999
2022-07-20T16:30:00+09:00,1707.865,1708.55,1707.31,1707.8,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1707.8812500000001
2022-07-20T16:45:00+09:00,1707.8,1709.12,1707.48,1707.59,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1707.9975
2022-07-20T17:00:00+09:00,1707.59,1708.765,1707.265,1708.055,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1707.91875
2022-07-20T17:15:00+09:00,1708.055,1708.555,1706.94,1707.17,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1707.68
2022-07-20T17:30:00+09:00,1707.17,1707.95,1707.14,1707.38,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1707.41
2022-07-20T17:45:00+09:00,1707.38,1709.655,1707.21,1708.075,NaN,NaN,NaN,1708.4672329838832,NaN,NaN,1708.08
2022-07-20T18:00:00+09:00,1708.075,1709.54,1707.89,1709.495,1706.9188916605638,1706.9188916605638,1706.9188916605638,NaN,NaN,NaN,1708.75
2022-07-20T18:15:00+09:00,1709.495,1710.595,1709.465,1710.505,1708.3445133284508,NaN,NaN,NaN,NaN,NaN,1710.015
2022-07-20T18:30:00+09:00,1710.505,1713.995,1710.455,1712.265,1710.0978106627606,NaN,NaN,NaN,NaN,NaN,1711.805
2022-07-20T18:45:00+09:00,1712.265,1713.705,1711.96,1712.94,1710.7468485302086,NaN,NaN,NaN,NaN,NaN,1712.7175000000002
2022-07-20T19:00:00+09:00,1712.94,1713.695,1711.78,1711.865,1710.7468485302086,NaN,NaN,NaN,NaN,NaN,1712.57
2022-07-20T19:15:00+09:00,1711.865,1712.97,1711.59,1712.275,1710.7468485302086,NaN,NaN,NaN,NaN,NaN,1712.1750000000002
2022-07-20T19:30:00+09:00,1712.275,1712.665,1708.315,1710.39,NaN,NaN,NaN,1713.0273655525332,1713.0273655525332,1713.0273655525332,1710.91125
2022-07-20T19:45:00+09:00,1710.39,1710.58,1707.04,1708.775,NaN,NaN,NaN,1711.6186924420265,NaN,NaN,1709.19625
2022-07-20T20:00:00+09:00,1708.775,1709.07,1707.265,1708.21,NaN,NaN,NaN,1710.8115539536211,NaN,NaN,1708.3300000000002
2022-07-20T20:15:00+09:00,1708.21,1708.96,1708.07,1708.495,NaN,NaN,NaN,1710.8115539536211,NaN,NaN,1708.43375
2022-07-20T20:30:00+09:00,1708.495,1708.635,1706.445,1706.655,NaN,NaN,NaN,1709.8706345303176,NaN,NaN,1707.5575
2022-07-20T20:45:00+09:00,1706.655,1708.395,1706.455,1708.235,NaN,NaN,NaN,1709.7163076242541,NaN,NaN,1707.435
2022-07-20T21:00:00+09:00,1708.235,1709.655,1707.42,1708.495,NaN,NaN,NaN,1709.7163076242541,NaN,NaN,1708.4512499999998
2022-07-20T21:15:00+09:00,1708.495,1712.88,1707.605,1711.16,1707.2222031204774,1707.2222031204774,1707.2222031204774,NaN,NaN,NaN,1710.0349999999999
2022-07-20T21:30:00+09:00,1711.16,1712.47,1708.61,1709.37,1707.2745624963818,NaN,NaN,NaN,NaN,NaN,1710.4025
2022-07-20T21:45:00+09:00,1709.37,1711.265,1708.6,1708.905,1707.2745624963818,NaN,NaN,NaN,NaN,NaN,1709.535
2022-07-20T22:00:00+09:00,1708.905,1710.055,1707.9,1709.86,1707.2745624963818,NaN,NaN,NaN,NaN,NaN,1709.18
2022-07-20T22:15:00+09:00,1709.86,1713.91,1709.835,1713.545,1708.5495839981475,NaN,NaN,NaN,NaN,NaN,1711.7875
2022-07-20T22:30:00+09:00,1713.545,1714.535,1710.12,1710.415,1708.6978671985178,NaN,NaN,NaN,NaN,NaN,1712.15375
2022-07-20T22:45:00+09:00,1710.415,1710.53,1707.79,1709.565,1708.6978671985178,NaN,NaN,NaN,NaN,NaN,1709.5749999999998
2022-07-20T23:00:00+09:00,1709.565,1710.255,1706.83,1708.745,1708.6978671985178,NaN,NaN,NaN,NaN,NaN,1708.8487499999999
2022-07-20T23:15:00+09:00,1708.745,1709.36,1707.61,1708.91,1708.6978671985178,NaN,NaN,NaN,NaN,NaN,1708.6562499999998
2022-07-20T23:30:00+09:00,1708.91,1710.38,1708.335,1710.24,1708.6978671985178,NaN,NaN,NaN,NaN,NaN,1709.46625
2022-07-20T23:45:00+09:00,1710.24,1710.575,1709.46,1709.785,1708.6978671985178,NaN,NaN,NaN,NaN,NaN,1710.0149999999999
2022-07-21T00:00:00+09:00,1709.785,1709.88,1708.16,1708.415,NaN,NaN,NaN,1711.5373415651118,1711.5373415651118,1711.5373415651118,1709.06
2022-07-21T00:15:00+09:00,1708.415,1708.57,1706.96,1707.01,NaN,NaN,NaN,1710.1330732520892,NaN,NaN,1707.73875
2022-07-21T00:30:00+09:00,1707.01,1707.685,1706.355,1707.61,NaN,NaN,NaN,1709.2070586016714,NaN,NaN,1707.1649999999997
2022-07-21T00:45:00+09:00,1707.61,1708.1,1706.93,1707.975,NaN,NaN,NaN,1709.2070586016714,NaN,NaN,1707.65375
2022-07-21T01:00:00+09:00,1707.975,1708.095,1706.495,1706.905,NaN,NaN,NaN,1709.2070586016714,NaN,NaN,1707.3674999999998
2022-07-21T01:15:00+09:00,1706.905,1707.64,1706.6,1706.86,NaN,NaN,NaN,1708.9149100040556,NaN,NaN,1707.00125
2022-07-21T01:30:00+09:00,1706.86,1706.985,1703.96,1704.875,NaN,NaN,NaN,1707.5739280032444,NaN,NaN,1705.67
2022-07-21T01:45:00+09:00,1704.875,1704.875,1701.315,1703.05,NaN,NaN,NaN,1705.5593424025958,NaN,NaN,1703.5287500000002
2022-07-21T02:00:00+09:00,1703.05,1704.32,1702.055,1703.18,NaN,NaN,NaN,1705.5593424025958,NaN,NaN,1703.1512500000001
2022-07-21T02:15:00+09:00,1703.18,1703.445,1701.92,1703.005,NaN,NaN,NaN,1704.9938191376611,NaN,NaN,1702.8875
2022-07-21T02:30:00+09:00,1703.005,1703.6,1702.15,1702.91,NaN,NaN,NaN,1704.9938191376611,NaN,NaN,1702.91625
2022-07-21T02:45:00+09:00,1702.91,1703.14,1700.01,1700.2,NaN,NaN,NaN,1703.9980442481033,NaN,NaN,1701.565
2022-07-21T03:00:00+09:00,1700.2,1701.305,1699.735,1700.425,NaN,NaN,NaN,1702.8038353984825,NaN,NaN,1700.41625
2022-07-21T03:15:00+09:00,1700.425,1702.875,1700.19,1702.53,NaN,NaN,NaN,1702.8038353984825,NaN,NaN,1701.5049999999999
2022-07-21T03:30:00+09:00,1702.53,1702.58,1701.515,1701.815,NaN,NaN,NaN,1702.8038353984825,NaN,NaN,1702.1100000000001
2022-07-21T03:45:00+09:00,1701.815,1702.445,1701.06,1701.39,NaN,NaN,NaN,1702.8038353984825,NaN,NaN,1701.6775
2022-07-21T04:00:00+09:00,1701.39,1701.585,1700.52,1700.52,NaN,NaN,NaN,1702.8038353984825,NaN,NaN,1701.0037500000003
2022-07-21T04:15:00+09:00,1700.52,1700.695,1699.925,1700.2,NaN,NaN,NaN,1701.9721275033746,NaN,NaN,1700.335
2022-07-21T04:30:00+09:00,1700.2,1700.26,1698.375,1698.4,NaN,NaN,NaN,1701.0619020027,NaN,NaN,1699.3087500000001
2022-07-21T04:45:00+09:00,1698.4,1698.525,1695.705,1695.805,NaN,NaN,NaN,1699.1309216021598,NaN,NaN,1697.10875
2022-07-21T05:00:00+09:00,1695.805,1696.2,1692.475,1695.365,NaN,NaN,NaN,1696.769737281728,NaN,NaN,1694.9612499999998
2022-07-21T05:15:00+09:00,1695.365,1695.8,1694.93,1695.32,NaN,NaN,NaN,1696.769737281728,NaN,NaN,1695.35375
2022-07-21T05:30:00+09:00,1695.32,1696.52,1695.25,1696.185,NaN,NaN,NaN,1696.769737281728,NaN,NaN,1695.81875
2022-07-21T05:45:00+09:00,1696.185,1697.075,1696.106,1696.835,1695.0990783978402,1695.0990783978402,1695.0990783978402,NaN,NaN,NaN,1696.55025
2022-07-21T07:00:00+09:00,1696.835,1697.465,1696.66,1696.805,1695.4417988094042,NaN,NaN,NaN,NaN,NaN,1696.94125
2022-07-21T07:15:00+09:00,1696.805,1696.825,1695.92,1696.43,1695.4417988094042,NaN,NaN,NaN,NaN,NaN,1696.4950000000001
2022-07-21T07:30:00+09:00,1696.43,1696.43,1695.795,1696.175,1695.4417988094042,NaN,NaN,NaN,NaN,NaN,1696.2075000000002
2022-07-21T07:45:00+09:00,1696.175,1696.28,1695.91,1696.07,1695.4417988094042,NaN,NaN,NaN,NaN,NaN,1696.1087499999999
2022-07-21T08:00:00+09:00,1696.07,1696.07,1694.945,1695.29,NaN,NaN,NaN,1696.675306407668,1696.675306407668,1696.675306407668,1695.59375
2022-07-21T08:15:00+09:00,1695.29,1695.875,1694.9,1695.425,NaN,NaN,NaN,1696.5362451261344,NaN,NaN,1695.3725000000002
2022-07-21T08:30:00+09:00,1695.425,1695.505,1694.895,1695.095,NaN,NaN,NaN,1696.2531961009076,NaN,NaN,1695.2300000000002
2022-07-21T08:45:00+09:00,1695.095,1695.715,1694.715,1695.475,NaN,NaN,NaN,1696.2531961009076,NaN,NaN,1695.25
2022-07-21T09:00:00+09:00,1695.475,1695.475,1693.615,1694.13,NaN,NaN,NaN,1695.8042455045809,NaN,NaN,1694.67375
2022-07-21T09:15:00+09:00,1694.13,1695.565,1692.02,1694.06,NaN,NaN,NaN,1695.5797964036647,NaN,NaN,1693.94375
2022-07-21T09:30:00+09:00,1694.06,1695.375,1694.04,1694.495,NaN,NaN,NaN,1695.5797964036647,NaN,NaN,1694.4925
2022-07-21T09:45:00+09:00,1694.495,1694.99,1694.005,1694.76,NaN,NaN,NaN,1695.5797964036647,NaN,NaN,1694.5625
2022-07-21T10:00:00+09:00,1694.76,1694.82,1690.05,1690.925,NaN,NaN,NaN,1694.7608237586762,NaN,NaN,1692.63875
2022-07-21T10:15:00+09:00,1690.925,1692.305,1690.77,1692.175,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1691.54375
2022-07-21T10:30:00+09:00,1692.175,1693.51,1692.02,1693.16,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1692.71625
2022-07-21T10:45:00+09:00,1693.16,1693.47,1691.135,1692.21,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1692.49375
2022-07-21T11:00:00+09:00,1692.21,1693.55,1691.795,1693.305,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1692.7150000000001
2022-07-21T11:15:00+09:00,1693.305,1693.545,1692.195,1692.645,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1692.9225000000001
2022-07-21T11:30:00+09:00,1692.645,1693.73,1692.565,1693.495,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1693.10875
2022-07-21T11:45:00+09:00,1693.495,1693.59,1690.98,1692.65,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1692.67875
2022-07-21T12:00:00+09:00,1692.65,1694.01,1692.165,1692.28,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1692.77625
2022-07-21T12:15:00+09:00,1692.28,1692.73,1691.93,1691.93,NaN,NaN,NaN,1693.735859006941,NaN,NaN,1692.2175000000002
2022-07-21T12:30:00+09:00,1691.93,1692.35,1691.795,1691.91,NaN,NaN,NaN,1693.650466801928,NaN,NaN,1691.99625
2022-07-21T12:45:00+09:00,1691.91,1691.97,1691.26,1691.58,NaN,NaN,NaN,1693.0335734415423,NaN,NaN,1691.68
2022-07-21T13:00:00+09:00,1691.58,1692.15,1691.01,1691.55,NaN,NaN,NaN,1692.9656587532338,NaN,NaN,1691.5725
2022-07-21T13:15:00+09:00,1691.55,1693.55,1691.55,1691.865,NaN,NaN,NaN,1692.9656587532338,NaN,NaN,1692.1287499999999
2022-07-21T13:30:00+09:00,1691.865,1692.46,1691.475,1691.945,NaN,NaN,NaN,1692.9656587532338,NaN,NaN,1691.9362499999997
2022-07-21T13:45:00+09:00,1691.945,1692.9,1691.825,1692.63,NaN,NaN,NaN,1692.9656587532338,NaN,NaN,1692.325
2022-07-21T14:00:00+09:00,1692.63,1693.495,1692.025,1692.98,1691.3158661746754,1691.3158661746754,1691.3158661746754,NaN,NaN,NaN,1692.7824999999998
2022-07-21T14:15:00+09:00,1692.98,1693.2,1692.155,1692.665,1691.3158661746754,NaN,NaN,NaN,NaN,NaN,1692.75
2022-07-21T14:30:00+09:00,1692.665,1693.67,1691.88,1692.485,1691.3158661746754,NaN,NaN,NaN,NaN,NaN,1692.675
2022-07-21T14:45:00+09:00,1692.485,1693.625,1692.45,1693.27,1691.5774274814337,NaN,NaN,NaN,NaN,NaN,1692.9575
2022-07-21T15:00:00+09:00,1693.27,1693.915,1692.03,1693.06,1691.5774274814337,NaN,NaN,NaN,NaN,NaN,1693.06875
2022-07-21T15:15:00+09:00,1693.06,1693.145,1688.83,1689.05,NaN,NaN,NaN,1693.2030064118824,1693.2030064118824,1693.2030064118824,1691.02125
2022-07-21T15:30:00+09:00,1689.05,1690.565,1688.84,1690.415,NaN,NaN,NaN,1691.8544051295057,NaN,NaN,1689.7175
2022-07-21T15:45:00+09:00,1690.415,1690.505,1689.425,1689.575,NaN,NaN,NaN,1691.8544051295057,NaN,NaN,1689.98
2022-07-21T16:00:00+09:00,1689.575,1690.435,1685.23,1688.27,NaN,NaN,NaN,1690.5448992828838,NaN,NaN,1688.3775
2022-07-21T16:15:00+09:00,1688.27,1691.285,1686.96,1690.935,1688.0058758963953,1688.0058758963953,1688.0058758963953,NaN,NaN,NaN,1689.3625000000002
2022-07-21T16:30:00+09:00,1690.935,1693.63,1690.765,1690.965,1689.0700644589547,NaN,NaN,NaN,NaN,NaN,1691.57375
2022-07-21T16:45:00+09:00,1690.965,1690.965,1688.285,1689.525,1689.0700644589547,NaN,NaN,NaN,NaN,NaN,1689.935
2022-07-21T17:00:00+09:00,1689.525,1689.59,1688.045,1688.58,NaN,NaN,NaN,1691.6306387462694,1691.6306387462694,1691.6306387462694,1688.935
2022-07-21T17:15:00+09:00,1688.58,1689.055,1687.705,1688.255,NaN,NaN,NaN,1690.9275109970154,NaN,NaN,1688.39875
2022-07-21T17:30:00+09:00,1688.255,1688.35,1686.285,1687.21,NaN,NaN,NaN,1689.8098087976123,NaN,NaN,1687.525
2022-07-21T17:45:00+09:00,1687.21,1687.285,1685.1,1685.13,NaN,NaN,NaN,1688.66704703809,NaN,NaN,1686.1812499999999
2022-07-21T18:00:00+09:00,1685.13,1685.2,1682.48,1682.81,NaN,NaN,NaN,1686.418037630472,NaN,NaN,1683.9049999999997
2022-07-21T18:15:00+09:00,1682.81,1686.225,1682.305,1685.135,NaN,NaN,NaN,1686.418037630472,NaN,NaN,1684.11875
2022-07-21T18:30:00+09:00,1685.135,1686.545,1684.32,1685.755,NaN,NaN,NaN,1686.418037630472,NaN,NaN,1685.43875
2022-07-21T18:45:00+09:00,1685.755,1686.625,1684.475,1684.595,NaN,NaN,NaN,1686.418037630472,NaN,NaN,1685.3625
2022-07-21T19:00:00+09:00,1684.595,1684.595,1682.51,1682.79,NaN,NaN,NaN,1686.2003930134413,NaN,NaN,1683.6225
2022-07-21T19:15:00+09:00,1682.79,1685.935,1682.41,1684.235,NaN,NaN,NaN,1686.2003930134413,NaN,NaN,1683.8425
2022-07-21T19:30:00+09:00,1684.235,1684.37,1681.42,1682.21,NaN,NaN,NaN,1685.8590515286023,NaN,NaN,1683.05875
2022-07-21T19:45:00+09:00,1682.21,1684.51,1681.17,1682.71,NaN,NaN,NaN,1685.8590515286023,NaN,NaN,1682.65
2022-07-21T20:00:00+09:00,1682.71,1683.285,1681.865,1682.415,NaN,NaN,NaN,1685.3722329783056,NaN,NaN,1682.56875
2022-07-21T20:15:00+09:00,1682.415,1683.685,1681.945,1683.45,NaN,NaN,NaN,1685.3722329783056,NaN,NaN,1682.87375
2022-07-21T20:30:00+09:00,1683.45,1683.735,1680.935,1683.695,NaN,NaN,NaN,1685.0474691061156,NaN,NaN,1682.95375
2022-07-21T20:45:00+09:00,1683.695,1685.18,1682.55,1684.99,NaN,NaN,NaN,1685.0474691061156,NaN,NaN,1684.10375
2022-07-21T21:00:00+09:00,1684.99,1685.095,1683.975,1685,NaN,NaN,NaN,1685.0474691061156,NaN,NaN,1684.7649999999999
2022-07-21T21:15:00+09:00,1685,1693.77,1684.36,1689.3,1685.038591817669,1685.038591817669,1685.038591817669,NaN,NaN,NaN,1688.1075
2022-07-21T21:30:00+09:00,1689.3,1700.525,1689.09,1699.265,1689.070673454135,NaN,NaN,NaN,NaN,NaN,1694.545
2022-07-21T21:45:00+09:00,1699.265,1707.23,1699.035,1706.82,1696.740138763308,NaN,NaN,NaN,NaN,NaN,1703.0874999999999
2022-07-21T22:00:00+09:00,1706.82,1710.565,1701.936,1702.78,1699.2382310106466,NaN,NaN,NaN,NaN,NaN,1705.52525
2022-07-21T22:15:00+09:00,1702.78,1704.92,1693.16,1698.62,NaN,NaN,NaN,1707.237015191483,1707.237015191483,1707.237015191483,1699.87
2022-07-21T22:30:00+09:00,1698.62,1705.685,1697.845,1702.39,NaN,NaN,NaN,1707.237015191483,NaN,NaN,1701.135
2022-07-21T22:45:00+09:00,1702.39,1709.2,1701.47,1705.93,NaN,NaN,NaN,1707.237015191483,NaN,NaN,1704.7475000000002
2022-07-21T23:00:00+09:00,1705.93,1709.7,1704.4,1704.685,NaN,NaN,NaN,1707.237015191483,NaN,NaN,1706.17875
2022-07-21T23:15:00+09:00,1704.685,1706.025,1703.805,1703.985,NaN,NaN,NaN,1707.237015191483,NaN,NaN,1704.625
2022-07-21T23:30:00+09:00,1703.985,1709.83,1703.935,1708.71,1700.1854567820549,1700.1854567820549,1700.1854567820549,NaN,NaN,NaN,1706.615
2022-07-21T23:45:00+09:00,1708.71,1713.455,1707.945,1711.68,1704.1301654256438,NaN,NaN,NaN,NaN,NaN,1710.4475
2022-07-22T00:00:00+09:00,1711.68,1718.39,1710.84,1713.895,1707.698132340515,NaN,NaN,NaN,NaN,NaN,1713.70125
2022-07-22T00:15:00+09:00,1713.895,1714.34,1709.52,1711.225,1707.698132340515,NaN,NaN,NaN,NaN,NaN,1712.245
2022-07-22T00:30:00+09:00,1711.225,1713.115,1710.205,1712.38,1707.698132340515,NaN,NaN,NaN,NaN,NaN,1711.73125
2022-07-22T00:45:00+09:00,1712.38,1713.76,1711.965,1713.28,1707.7353477583436,NaN,NaN,NaN,NaN,NaN,1712.84625
2022-07-22T01:00:00+09:00,1713.28,1713.615,1711.055,1711.11,1707.7353477583436,NaN,NaN,NaN,NaN,NaN,1712.2649999999999
2022-07-22T01:15:00+09:00,1711.11,1713.27,1710.47,1712.76,1707.7353477583436,NaN,NaN,NaN,NaN,NaN,1711.9025000000001
2022-07-22T01:30:00+09:00,1712.76,1713.295,1711.445,1711.52,1708.484650052272,NaN,NaN,NaN,NaN,NaN,1712.255
2022-07-22T01:45:00+09:00,1711.52,1711.88,1710.47,1711.715,1708.484650052272,NaN,NaN,NaN,NaN,NaN,1711.39625
2022-07-22T02:00:00+09:00,1711.715,1714.16,1710.945,1713.64,1709.110416033454,NaN,NaN,NaN,NaN,NaN,1712.615
2022-07-22T02:15:00+09:00,1713.64,1715.5,1712.745,1714.455,1710.762732826763,NaN,NaN,NaN,NaN,NaN,1714.085
2022-07-22T02:30:00+09:00,1714.455,1714.745,1713.09,1714.425,1710.8655862614105,NaN,NaN,NaN,NaN,NaN,1714.17875
2022-07-22T02:45:00+09:00,1714.425,1714.48,1713.245,1713.945,1711.1492690091284,NaN,NaN,NaN,NaN,NaN,1714.0237499999998
2022-07-22T03:00:00+09:00,1713.945,1715.125,1713.695,1714.28,1711.9248152073026,NaN,NaN,NaN,NaN,NaN,1714.2612499999998
2022-07-22T03:15:00+09:00,1714.28,1714.82,1714.165,1714.515,1712.360252165842,NaN,NaN,NaN,NaN,NaN,1714.445
2022-07-22T03:30:00+09:00,1714.515,1715.41,1714.455,1715.015,1713.0166017326735,NaN,NaN,NaN,NaN,NaN,1714.84875
2022-07-22T03:45:00+09:00,1715.015,1715.235,1714.485,1715.065,1713.1622813861388,NaN,NaN,NaN,NaN,NaN,1714.9499999999998
2022-07-22T04:00:00+09:00,1715.065,1715.425,1714.28,1715.18,1713.2424251089112,NaN,NaN,NaN,NaN,NaN,1714.9875
2022-07-22T04:15:00+09:00,1715.18,1718.035,1715.005,1717.78,1714.565340087129,NaN,NaN,NaN,NaN,NaN,1716.5
2022-07-22T04:30:00+09:00,1717.78,1718.31,1716.52,1717.965,1715.457472069703,NaN,NaN,NaN,NaN,NaN,1717.6437500000002
2022-07-22T04:45:00+09:00,1717.965,1720.055,1717.22,1719.745,1716.4477776557626,NaN,NaN,NaN,NaN,NaN,1718.74625
2022-07-22T05:00:00+09:00,1719.745,1720.05,1718.715,1719.96,1717.33702212461,NaN,NaN,NaN,NaN,NaN,1719.6175
2022-07-22T05:15:00+09:00,1719.96,1720.16,1719.175,1719.965,1717.814417699688,NaN,NaN,NaN,NaN,NaN,1719.815
2022-07-22T05:30:00+09:00,1719.965,1720.015,1719.15,1719.175,1717.9097341597503,NaN,NaN,NaN,NaN,NaN,1719.57625
2022-07-22T05:45:00+09:00,1719.175,1720.25,1718.885,1719.16,1717.9289873278003,NaN,NaN,NaN,NaN,NaN,1719.3675
2022-07-22T07:00:00+09:00,1719.16,1719.16,1717.28,1717.475,NaN,NaN,NaN,1719.9444101377599,1719.9444101377599,1719.9444101377599,1718.2687500000002
2022-07-22T07:15:00+09:00,1717.475,1717.985,1717.18,1717.515,NaN,NaN,NaN,1719.1391281102078,NaN,NaN,1717.5387500000002
2022-07-22T07:30:00+09:00,1717.515,1717.82,1717.26,1717.275,NaN,NaN,NaN,1718.9085024881663,NaN,NaN,1717.4675000000002
2022-07-22T07:45:00+09:00,1717.275,1717.615,1717.145,1717.325,NaN,NaN,NaN,1718.578201990533,NaN,NaN,1717.34
2022-07-22T08:00:00+09:00,1717.325,1718.245,1717.325,1717.97,NaN,NaN,NaN,1718.578201990533,NaN,NaN,1717.71625
2022-07-22T08:15:00+09:00,1717.97,1718.33,1717.485,1718.075,NaN,NaN,NaN,1718.578201990533,NaN,NaN,1717.965
2022-07-22T08:30:00+09:00,1718.075,1719.335,1717.945,1718.825,1717.442464580847,1717.442464580847,1717.442464580847,NaN,NaN,NaN,1718.5449999999998
2022-07-22T08:45:00+09:00,1718.825,1719.09,1718.07,1718.175,1717.442464580847,NaN,NaN,NaN,NaN,NaN,1718.54
2022-07-22T09:00:00+09:00,1718.175,1719.08,1717.29,1718.075,1717.442464580847,NaN,NaN,NaN,NaN,NaN,1718.155
2022-07-22T09:15:00+09:00,1718.075,1718.345,1717.285,1717.285,NaN,NaN,NaN,1719.1199941346063,1719.1199941346063,1719.1199941346063,1717.7475
2022-07-22T09:30:00+09:00,1717.285,1717.835,1717.06,1717.12,NaN,NaN,NaN,1718.661995307685,NaN,NaN,1717.325
2022-07-22T09:45:00+09:00,1717.12,1717.835,1716.97,1717.13,NaN,NaN,NaN,1718.5643962461481,NaN,NaN,1717.26375
2022-07-22T10:00:00+09:00,1717.13,1718.025,1716.735,1717.485,NaN,NaN,NaN,1718.5643962461481,NaN,NaN,1717.34375
2022-07-22T10:15:00+09:00,1717.485,1717.66,1715.8,1716.07,NaN,NaN,NaN,1718.1098535975348,NaN,NaN,1716.7537499999999
2022-07-22T10:30:00+09:00,1716.07,1718.185,1715.76,1717.84,NaN,NaN,NaN,1718.1098535975348,NaN,NaN,1716.9637500000001
2022-07-22T10:45:00+09:00,1717.84,1718.1,1716.08,1716.525,NaN,NaN,NaN,1718.1098535975348,NaN,NaN,1717.13625
2022-07-22T11:00:00+09:00,1716.525,1716.975,1715.26,1715.665,NaN,NaN,NaN,1717.8982450419376,NaN,NaN,1716.10625
2022-07-22T11:15:00+09:00,1715.665,1716.175,1714.925,1715.135,NaN,NaN,NaN,1717.2495960335502,NaN,NaN,1715.4750000000001
2022-07-22T11:30:00+09:00,1715.135,1716,1714.99,1715.605,NaN,NaN,NaN,1717.0768768268401,NaN,NaN,1715.4325
2022-07-22T11:45:00+09:00,1715.605,1715.69,1713.895,1714.405,NaN,NaN,NaN,1716.4529014614723,NaN,NaN,1714.89875
2022-07-22T12:00:00+09:00,1714.405,1715.205,1714.11,1714.87,NaN,NaN,NaN,1716.2267211691776,NaN,NaN,1714.6474999999998
2022-07-22T12:15:00+09:00,1714.87,1715.075,1713.4,1713.66,NaN,NaN,NaN,1715.8613769353424,NaN,NaN,1714.2512499999998
2022-07-22T12:30:00+09:00,1713.66,1714.4,1713.66,1714.21,NaN,NaN,NaN,1715.491901548274,NaN,NaN,1713.9825
2022-07-22T12:45:00+09:00,1714.21,1714.405,1712.96,1713.7,NaN,NaN,NaN,1715.1699212386188,NaN,NaN,1713.81875
2022-07-22T13:00:00+09:00,1713.7,1714.175,1713.655,1713.655,NaN,NaN,NaN,1715.1699212386188,NaN,NaN,1713.7962499999999
2022-07-22T13:15:00+09:00,1713.655,1714.085,1713.465,1713.52,NaN,NaN,NaN,1714.9548695927162,NaN,NaN,1713.68125
2022-07-22T13:30:00+09:00,1713.52,1713.915,1713.155,1713.9,NaN,NaN,NaN,1714.6460956741728,NaN,NaN,1713.6225
2022-07-22T13:45:00+09:00,1713.9,1714.225,1713.365,1713.54,NaN,NaN,NaN,1714.6460956741728,NaN,NaN,1713.7575
2022-07-22T14:00:00+09:00,1713.54,1714.8,1713.3,1714.515,NaN,NaN,NaN,1714.6460956741728,NaN,NaN,1714.0387500000002
2022-07-22T14:15:00+09:00,1714.515,1715.145,1713.815,1714.99,1713.2334310148235,1713.2334310148235,1713.2334310148235,NaN,NaN,NaN,1714.61625
2022-07-22T14:30:00+09:00,1714.99,1716.125,1714.24,1715.505,1713.7705448118586,NaN,NaN,NaN,NaN,NaN,1715.215
2022-07-22T14:45:00+09:00,1715.505,1716.995,1714.55,1715.9,1714.1050358494872,NaN,NaN,NaN,NaN,NaN,1715.7375000000002
2022-07-22T15:00:00+09:00,1715.9,1717.395,1715.805,1717.165,1714.9162286795895,NaN,NaN,NaN,NaN,NaN,1716.56625
2022-07-22T15:15:00+09:00,1717.165,1719.49,1716.64,1719.4,1716.0909829436719,NaN,NaN,NaN,NaN,NaN,1718.17375
